state.x,county.x,date,n_episodes,n_events,total_property_damage,total_injuries,total_deaths,label,month,season,days_since_last_damaging_flood,days_since_prev_flood,min.2,max.2,mean.2,min.1,max.1,mean.1,min,max,mean,builtup,forest,agriculture,other,impervious,total_pop.x,median_income,area_km2,pop_density,total_population,exposed_population,pct_exposed,pct_age_65plus,pct_less_hs,pct_below_poverty,pct_hispanic,pct_nh_black,road_density_km_per_km2
VIRGINIA,Greene County,2017/7/5,1,4,0,0,0,0,7,Summer,4026,709,0,0,0,2.839999914,6.25,4.755887099,18.19000053,24.29000092,20.86354854,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2017/7/5,1,4,0,0,0,0,7,Summer,4026,709,0,0,0,2.839999914,6.25,4.755887099,18.19000053,24.29000092,20.86354854,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/30,1,13,677000,0,0,1,5,Spring,4355,329,0,8.109999657,4.890000015,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/31,1,2,4100000,0,0,1,5,Spring,1,1,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,16.39999962,22,18.34362899,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/5/31,1,2,4100000,0,0,1,5,Spring,1,1,0,7.199999809,0.232258058,49.84999847,71.33999634,58.32129039,16.39999962,22,18.34362899,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/6/22,1,4,0,0,0,0,6,Summer,22,22,24.88999939,26.21999931,25.48314513,45.34000015,59.38000107,51.38975799,13.68999958,19.65999985,16.57282257,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/6/22,1,4,0,0,0,0,6,Summer,22,22,24.88999939,26.21999931,25.48314513,45.34000015,59.38000107,51.38975799,13.68999958,19.65999985,16.57282257,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/6/22,1,4,0,0,0,0,6,Summer,22,22,24.88999939,26.21999931,25.48314513,45.34000015,59.38000107,51.38975799,13.68999958,19.65999985,16.57282257,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2018/6/22,1,4,0,0,0,0,6,Summer,22,22,24.88999939,26.21999931,25.48314513,45.34000015,59.38000107,51.38975799,13.68999958,19.65999985,16.57282257,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2024/8/9,1,1,0,0,0,0,8,Summer,2262,2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2024/9/26,1,2,0,0,0,0,9,Fall,2310,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greene County,2024/9/29,1,1,0,0,0,0,9,Fall,2313,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76,65.18,23.55,1.5000000000000002,1.51,19734,67266,406.1384879387901,48.589337346856304,19734,3562,18.05,18.66187050359712,7.074340527577938,11.62589928057554,6.9496402877697845,6.767386091127098,3.789463308
VIRGINIA,Greensville County,2023/9/23,1,1,0,0,0,0,9,Fall,8773,3760,0,0,0,24.95999908,43.72999954,28.81185995,63.22999954,77.16999817,72.12713338,5.28,40.04,17.509999999999998,37.18,1.27,11403,49756,768.9798483835445,14.828737091056407,11403,93,0.82,16.153573956121726,15.817409766454352,9.846072186836516,5.104387827317764,52.70700636942675,3.156067792
VIRGINIA,Halifax County,2015/12/24,1,1,0,0,0,0,12,Winter,875,588,8.520000458,16.54000092,11.58489738,36.18999863,49.08000183,41.77042404,13.149999619999999,27.28000069,22.20242136,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2016/5/10,1,1,0,0,0,0,5,Spring,1013,138,0,0,0,0.680000007,3.180000067,2.075444595,2.5,7.699999809,5.569616961,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2016/6/6,1,1,0,0,0,0,6,Summer,1040,27,14.53999996,37.54999924,28.83348834,6.889999866,32.11999893,20.79954855,0,0,0,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2018/5/18,1,3,5000,0,0,1,5,Spring,1751,711,25.17000008,37.06999969,29.99772914,21.18000031,46.11999893,35.83994528,60.47999954,76.38999939,71.10290015,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2018/5/18,1,3,5000,0,0,1,5,Spring,1751,711,25.17000008,37.06999969,29.99772914,21.18000031,46.11999893,35.83994528,60.47999954,76.38999939,71.10290015,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2018/5/18,1,3,5000,0,0,1,5,Spring,1751,711,25.17000008,37.06999969,29.99772914,21.18000031,46.11999893,35.83994528,60.47999954,76.38999939,71.10290015,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2018/9/17,1,1,430630,0,0,1,9,Fall,122,122,23.11000061,32.22999954,27.14642958,40.59000015,53.15000153,47.74391243,17.13999939,52.16999817,29.60614221,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2018/9/22,1,1,0,0,0,0,9,Fall,5,5,0,22.29000092,1.631887834,0,0,0,16.95999908,52.36999893,31.96470587,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2018/10/11,1,1,2580000,0,0,1,10,Fall,24,19,2.170000076,19.42000008,9.72473325,0.479999989,15.19999981,6.952380295,83.51999664,123.9800034,110.3888236,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2020/2/6,1,1,0,0,0,0,2,Winter,483,483,0,1.74000001,0.061819425,6.889999866,13.72000027,10.09837207,63.06999969,76.80999756,69.18053333,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2020/6/17,1,2,0,0,0,0,6,Summer,615,132,26.20999908,35.29000092,32.26779755,46.49000168,70.33000183,59.44320102,35.75999832,96.48999786,61.82809856,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2020/6/17,1,2,0,0,0,0,6,Summer,615,132,26.20999908,35.29000092,32.26779755,46.49000168,70.33000183,59.44320102,35.75999832,96.48999786,61.82809856,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2020/6/19,1,1,0,0,0,0,6,Summer,617,2,35.75999832,96.48999786,61.82809856,4.480000019,18.93000031,14.05310532,0,23.22999954,13.64641588,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2024/5/18,1,1,0,0,0,0,5,Spring,2046,1429,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2024/8/8,1,3,0,0,0,0,8,Summer,2128,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Halifax County,2024/9/24,1,2,0,0,0,0,9,Fall,2175,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,56.67999999999999,21.2,15.72,1.21,34295,43714,2153.8967242124468,15.92230473,34295,1186,3.46,25.28762828665227,13.33885421904114,17.45289994380527,2.484398568513206,34.695809056224306,3.48121684
VIRGINIA,Hampton city,2016/10/8,1,1,0,0,0,0,10,Fall,1505,1502,0,9.140000343,3.437692307,0,0,0,180.7299957,234.3500061,204.1453845,70.4,1.57,0.2,27.83,32.68,135169,57041,151.5784863674941,891.7426426352475,135169,25219,18.66,16.108174232163922,4.932500327668312,12.634161970087524,6.614530997422342,47.89928204232018,10.69016381
VIRGINIA,Hampton city,2020/11/12,1,1,0,0,0,0,11,Fall,3001,1496,0,0,0,46.43000031,62.25999832,54.37207101,80.87000275,114.0999985,97.17171569,70.4,1.57,0.2,27.83,32.68,135169,57041,151.5784863674941,891.7426426352475,135169,25219,18.66,16.108174232163922,4.932500327668312,12.634161970087524,6.614530997422342,47.89928204232018,10.69016381
VIRGINIA,Hampton city,2021/7/2,1,1,0,0,0,0,7,Summer,3233,232,0,0,0,7.590000153,13.51000023,11.63242603,15.09000015,25.200000760000002,21.40431958,70.4,1.57,0.2,27.83,32.68,135169,57041,151.5784863674941,891.7426426352475,135169,25219,18.66,16.108174232163922,4.932500327668312,12.634161970087524,6.614530997422342,47.89928204232018,10.69016381
VIRGINIA,Hampton city,2023/6/16,1,1,0,0,0,0,6,Summer,3947,714,0,3.5999999049999998,0.661479283,0,0,0,26.43000031,39.52000046,33.4504141,70.4,1.57,0.2,27.83,32.68,135169,57041,151.5784863674941,891.7426426352475,135169,25219,18.66,16.108174232163922,4.932500327668312,12.634161970087524,6.614530997422342,47.89928204232018,10.69016381
VIRGINIA,Hampton city,2023/12/18,1,1,0,0,0,0,12,Winter,4132,185,0,0,0,72.81999969,91.98999786,82.44254461,0,14.80000019,2.856508863,70.4,1.57,0.2,27.83,32.68,135169,57041,151.5784863674941,891.7426426352475,135169,25219,18.66,16.108174232163922,4.932500327668312,12.634161970087524,6.614530997422342,47.89928204232018,10.69016381
VIRGINIA,Hampton city,2024/5/6,1,1,0,0,0,0,5,Spring,4272,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.4,1.57,0.2,27.83,32.68,135169,57041,151.5784863674941,891.7426426352475,135169,25219,18.66,16.108174232163922,4.932500327668312,12.634161970087524,6.614530997422342,47.89928204232018,10.69016381
VIRGINIA,Hampton city,2024/7/12,1,1,0,0,0,0,7,Summer,4339,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.4,1.57,0.2,27.83,32.68,135169,57041,151.5784863674941,891.7426426352475,135169,25219,18.66,16.108174232163922,4.932500327668312,12.634161970087524,6.614530997422342,47.89928204232018,10.69016381
VIRGINIA,Hampton city,2024/7/20,1,1,0,0,0,0,7,Summer,4347,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.4,1.57,0.2,27.83,32.68,135169,57041,151.5784863674941,891.7426426352475,135169,25219,18.66,16.108174232163922,4.932500327668312,12.634161970087524,6.614530997422342,47.89928204232018,10.69016381
VIRGINIA,Hampton city,2024/7/22,1,1,0,0,0,0,7,Summer,4349,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.4,1.57,0.2,27.83,32.68,135169,57041,151.5784863674941,891.7426426352475,135169,25219,18.66,16.108174232163922,4.932500327668312,12.634161970087524,6.614530997422342,47.89928204232018,10.69016381
VIRGINIA,Hanover County,2016/6/16,1,1,0,0,0,0,6,Summer,4308,1103,0,0,0,0,0,0,33.11999893,39.74000168,35.46935064,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2018/5/18,1,2,0,0,0,0,5,Spring,5009,701,22.35000038,27.950000760000002,24.69207803,68.65000153,80.29000092,74.17571447,73.94000244,83.48999786,77.12337633,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2018/5/18,1,2,0,0,0,0,5,Spring,5009,701,22.35000038,27.950000760000002,24.69207803,68.65000153,80.29000092,74.17571447,73.94000244,83.48999786,77.12337633,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2018/9/11,1,1,0,0,0,0,9,Fall,5125,116,0,3.319999933,1.697792213,0,0,0,13.89000034,25.35000038,19.4263637,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2019/6/7,1,3,2000,0,0,1,6,Summer,5394,269,2.5,11.05000019,6.981947998,0,0,0,55.83000183,66.98999786,61.43467509,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2019/6/7,1,3,2000,0,0,1,6,Summer,5394,269,2.5,11.05000019,6.981947998,0,0,0,55.83000183,66.98999786,61.43467509,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2019/6/7,1,3,2000,0,0,1,6,Summer,5394,269,2.5,11.05000019,6.981947998,0,0,0,55.83000183,66.98999786,61.43467509,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2020/7/1,1,1,0,0,0,0,7,Summer,390,390,0,0,0,0,0,0,13.03999996,21.70999908,18.11220773,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2020/8/13,1,1,0,0,0,0,8,Summer,433,43,0,0,0,21.45999908,38.27000046,30.33844133,0.419999987,19.76000023,5.970259763,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2021/6/10,1,1,0,0,0,0,6,Summer,734,301,0,0,0,17.94000053,34.99000168,25.37584419,24.07999992,44.5,33.38519493,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2021/8/14,1,1,0,0,0,0,8,Summer,799,65,0,0,0,0,0.920000017,0.067922078,17.46999931,25.27000046,20.51259754,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2023/7/16,1,1,0,0,0,0,7,Summer,1500,701,0,1.159999967,0.061688311,0,0,0,26.90999985,36.90000153,32.09402602,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2024/1/9,1,1,0,0,0,0,1,Winter,1677,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2024/7/8,1,2,0,0,0,0,7,Summer,1858,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2024/7/13,1,1,0,0,0,0,7,Summer,1863,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2024/7/23,1,2,25000,0,0,1,7,Summer,1873,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Hanover County,2024/8/29,1,1,0,0,0,0,8,Summer,37,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.57,46.760000000000005,20.16,17.52,4.01,106538,91444,1224.258571,87.02246613716598,106538,5502,5.16,18.757389030200983,3.948876867409451,5.072009457958657,3.764375022,8.377816787876617,4.47389456
VIRGINIA,Harrisonburg city,2015/9/29,1,1,0,0,0,0,9,Fall,5868,809,0,2.130000114,0.585818191,0,4.71999979,1.516727264,84.90000153,90.56999969,88.19509111,85,5.99,8.8,0.21,38.3,53558,49117,45.20612647,1184.7509216456356,53558,19794,36.96,10.077293560164684,8.504233667365805,21.94127243066884,23.090965586887283,7.030218286335741,10.14593207
VIRGINIA,Harrisonburg city,2017/6/16,1,1,0,0,0,0,6,Summer,6494,626,7.71999979,11.03999996,8.961272682,1.5,6.28000021,4.38163637,52.54999924,59.56000137,56.19799992,85,5.99,8.8,0.21,38.3,53558,49117,45.20612647,1184.7509216456356,53558,19794,36.96,10.077293560164684,8.504233667365805,21.94127243066884,23.090965586887283,7.030218286335741,10.14593207
VIRGINIA,Harrisonburg city,2017/7/18,1,1,0,0,0,0,7,Summer,6526,32,0,0,0,0,0,0,32.27999878,43.81000137,37.57363649,85,5.99,8.8,0.21,38.3,53558,49117,45.20612647,1184.7509216456356,53558,19794,36.96,10.077293560164684,8.504233667365805,21.94127243066884,23.090965586887283,7.030218286335741,10.14593207
VIRGINIA,Harrisonburg city,2018/5/31,1,1,0,0,0,0,5,Spring,6843,317,0,0,0,12.25,15.86999989,13.12327274,27.95999908,32.81999969,31.21345447,85,5.99,8.8,0.21,38.3,53558,49117,45.20612647,1184.7509216456356,53558,19794,36.96,10.077293560164684,8.504233667365805,21.94127243066884,23.090965586887283,7.030218286335741,10.14593207
VIRGINIA,Henrico County,2017/6/16,1,1,0,0,0,0,6,Summer,4673,2935,15.59000015,25.10000038,21.36413046,0,0,0,0,36.56000137,9.511908196,51.89,20.34,8.26,19.52,17.85,330076,72295,634.2624234879319,520.4091993734205,330076,48041,14.55,16.538689248102763,4.890352057506115,8.346041371391665,6.690109259226036,29.36782743381355,6.231612843
VIRGINIA,Henrico County,2018/5/18,1,6,0,0,0,0,5,Spring,5009,336,24.37999916,33.31000137,29.44398556,41.77999878,86.29000092,62.05106283,56.70999908,92.31999969,78.84768112,51.89,20.34,8.26,19.52,17.85,330076,72295,634.2624234879319,520.4091993734205,330076,48041,14.55,16.538689248102763,4.890352057506115,8.346041371391665,6.690109259226036,29.36782743381355,6.231612843
VIRGINIA,Henrico County,2018/5/18,1,6,0,0,0,0,5,Spring,5009,336,24.37999916,33.31000137,29.44398556,41.77999878,86.29000092,62.05106283,56.70999908,92.31999969,78.84768112,51.89,20.34,8.26,19.52,17.85,330076,72295,634.2624234879319,520.4091993734205,330076,48041,14.55,16.538689248102763,4.890352057506115,8.346041371391665,6.690109259226036,29.36782743381355,6.231612843
