CZ_NAME,date_dt,STATE,injuries,fatalities,damage_property,n_episodes,n_events,label,month,season,prev_damage_date,prcp_min_d0,prcp_min_d1,prcp_min_d2,prcp_max_d0,prcp_max_d1,prcp_max_d2,prcp_avg_d0,prcp_avg_d1,prcp_avg_d2
BUCKINGHAM COUNTY,2012-03-24,VIRGINIA,0,1,15000.0,1,1,1,3,Spring,2010-01-25,30.0499992370605,11.0699996948242,0.0,43.4799995422363,14.9499998092651,0.0,33.8442702181704,12.9642702789994,0.0
BUCKINGHAM COUNTY,2012-07-18,VIRGINIA,0,0,0.0,1,1,0,7,Summer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUCKINGHAM COUNTY,2018-09-17,VIRGINIA,0,0,0.0,1,2,0,9,Fall,,22.0599994659424,24.3999996185303,2.08999991416931,69.8000030517578,39.0699996948242,8.47000026702881,48.3738558554435,29.4083783673811,4.69990990913666
BUCKINGHAM COUNTY,2018-10-11,VIRGINIA,0,0,0.0,1,1,0,10,Fall,,77.3499984741211,0.0,0.0,128.910003662109,5.36999988555908,16.1700000762939,103.019693598017,1.63299098826341,9.69232432648942
BUCKINGHAM COUNTY,2020-11-11,VIRGINIA,0,0,0.0,1,2,0,11,Fall,,81.3899993896484,10.8599996566772,0.0,136.080001831055,24.8199996948242,0.0,104.6956936673,17.1349549886343,0.0
BUCKINGHAM COUNTY,2021-07-24,VIRGINIA,0,0,25000.0,1,1,1,7,Summer,2012-03-24,0.0,8.97000026702881,0.0,0.0,23.1000003814697,0.0,0.0,15.7074054357168,0.0
BUCKINGHAM COUNTY,2024-09-30,VIRGINIA,0,0,35000.0,1,1,1,9,Fall,2021-07-24,,,,,,,,,
BUENA VISTA,2018-09-01,VIRGINIA,0,0,0.0,1,1,0,9,Fall,,14.8199996948242,0.0,4.73999977111816,17.7600002288818,0.0,7.30999994277954,16.1503702799479,0.0,5.97481478585137
CALVERT COUNTY,1998-01-28,MARYLAND,0,0,5000.0,1,1,1,1,Winter,,47.2400016784668,12.5799999237061,0.0,63.7200012207031,21.3899993896484,0.0,55.9647001647949,17.3533333651225,0.0
CALVERT COUNTY,1998-02-04,MARYLAND,0,0,30000.0,1,1,1,2,Winter,1998-01-28,51.5699996948242,0.0,0.0,58.8300018310547,0.0,0.0,54.8024666468302,0.0,0.0
CALVERT COUNTY,1999-09-16,MARYLAND,0,0,500000.0,1,1,1,9,Fall,1998-02-04,123.110000610352,45.8199996948242,0.0,160.240005493164,68.2300033569336,0.0,144.557700373332,56.5028000513713,0.0
CALVERT COUNTY,2009-08-22,MARYLAND,0,0,0.0,1,3,0,8,Summer,,45.25,5.48999977111816,0.0,97.7099990844727,11.3000001907349,0.0,74.064800008138,8.18500000476837,0.0
CALVERT COUNTY,2010-09-30,MARYLAND,0,0,0.0,1,3,0,9,Fall,,111.889999389648,81.3199996948242,0.0,147.660003662109,105.01000213623,20.1900005340576,132.677766799927,91.8970999908447,7.39893334339062
CALVERT COUNTY,2011-09-08,MARYLAND,0,0,0.0,1,2,0,9,Fall,,20.8400001525879,65.5699996948242,21.4400005340576,30.7399997711182,109.230003356934,26.1800003051758,26.2655333073934,86.3601999409994,23.3815666707357
CALVERT COUNTY,2012-08-26,MARYLAND,0,0,0.0,1,1,0,8,Summer,,43.6399993896484,16.9300003051758,0.0,73.8600006103516,36.2999992370605,0.0,59.3187333424886,27.0483666801453,0.0
CALVERT COUNTY,2013-06-18,MARYLAND,0,0,0.0,1,2,0,6,Summer,,28.7399997711182,0.0,0.0,52.5,5.73000001907349,2.80999994277954,38.0266333643595,1.39423333366712,0.718666671911875
CALVERT COUNTY,2013-06-30,MARYLAND,0,0,0.0,1,1,0,6,Summer,,1.91999995708466,0.0,34.3499984741211,17.2600002288818,0.0,54.9300003051758,5.25329999804497,0.0,43.5162999089559
CALVERT COUNTY,2016-05-29,MARYLAND,0,0,0.0,1,1,0,5,Spring,,31.4300003051758,0.0,0.0,45.8199996948242,0.0,0.0,40.0109332974752,0.0,0.0
CALVERT COUNTY,2017-07-06,MARYLAND,0,0,0.0,1,1,0,7,Summer,,18.3999996185303,11.710000038147,0.0,31.5599994659424,28.9099998474121,0.0,24.3108000183105,18.591666692098,0.0
CALVERT COUNTY,2021-08-14,MARYLAND,0,0,0.0,1,1,0,8,Summer,,15.5,26.2000007629395,0.0,47.3300018310547,37.4500007629395,0.0,33.0988999684652,31.1793000030518,0.0
CAMPBELL COUNTY,1996-01-19,VIRGINIA,0,0,140000.0,2,2,1,1,Winter,1996-01-19,15.0200004577637,12.1300001144409,0.0,33.0400009155273,18.3700008392334,0.0,23.3711723722261,15.5665172719407,0.0
CAMPBELL COUNTY,1996-05-05,VIRGINIA,0,0,20000.0,1,1,1,5,Spring,1996-01-19,40.6100006103516,0.0,0.0,53.9199981689453,0.0,0.0,48.0321724420306,0.0,0.0
CAMPBELL COUNTY,1996-09-06,VIRGINIA,0,0,1300000.0,1,1,1,9,Fall,1996-05-05,74.7300033569336,48.4599990844727,17.7399997711182,105.860000610352,62.7200012207031,30.4400005340576,91.6803447416459,54.544068869229,22.819367838454
CAMPBELL COUNTY,2001-06-05,VIRGINIA,0,0,0.0,1,2,0,6,Summer,,16.3899993896484,0.0,0.0,37.6399993896484,10.7700004577637,0.0,26.5193908187165,4.57960919723257,0.0
CAMPBELL COUNTY,2003-08-03,VIRGINIA,0,0,0.0,1,1,0,8,Summer,,14.6899995803833,0.0,0.0,26.3799991607666,7.57000017166138,6.73999977111816,21.7902643554512,4.79990804195404,3.70333334084215
CAMPBELL COUNTY,2007-07-27,VIRGINIA,0,0,0.0,2,2,0,7,Summer,,0.0,0.0,4.07000017166138,0.0,0.0,6.51000022888184,0.0,0.0,5.70034482396882
CAMPBELL COUNTY,2007-10-24,VIRGINIA,0,0,0.0,1,1,0,10,Fall,,67.1999969482422,1.60000002384186,0.0,78.4499969482422,13.9399995803833,0.0,74.1865402660151,5.09183908454303,0.0
CAMPBELL COUNTY,2008-05-08,VIRGINIA,0,0,1000.0,1,1,1,5,Spring,1996-09-06,38.7999992370605,0.0,0.0,81.4599990844727,2.59999990463257,0.0,67.8944254338056,1.30873558918635,0.0
CAMPBELL COUNTY,2008-09-06,VIRGINIA,0,0,10000.0,1,3,0,9,Fall,2008-05-08,23.6100006103516,23.8700008392334,0.0,53.6699981689453,54.3199996948242,0.0,38.4487241109212,41.0162758465471,0.0
CAMPBELL COUNTY,2009-05-15,VIRGINIA,0,0,68000.0,1,4,1,5,Spring,2008-09-06,6.1100001335144,26.6800003051758,0.0,19.1399993896484,40.8499984741211,0.0,12.3004712630963,33.2244941667579,0.0
CAMPBELL COUNTY,2009-08-05,VIRGINIA,0,0,2000.0,1,1,1,8,Summer,2009-05-15,20.2299995422363,0.0,0.0,41.310001373291,13.1000003814697,0.0,30.4053907284791,5.23899999911758,0.0
CAMPBELL COUNTY,2010-01-25,VIRGINIA,0,0,210000.0,1,3,1,1,Winter,2009-08-05,2.03999996185303,32.2700004577637,0.0,28.1100006103516,49.810001373291,4.26999998092651,9.88839081429887,38.4138505782204,0.707494252250027
CAMPBELL COUNTY,2011-04-16,VIRGINIA,0,0,0.0,1,1,0,4,Spring,,9.52999973297119,2.69000005722046,0.0,28.7900009155273,11.7600002288818,0.0,18.4719080475555,5.31831035230352,0.0
CAMPBELL COUNTY,2013-07-11,VIRGINIA,0,0,0.0,1,1,0,7,Summer,,15.7600002288818,0.0,0.0,45.4900016784668,17.3999996185303,0.0,27.7378506123334,6.58874713982744,0.0
CAMPBELL COUNTY,2014-04-30,VIRGINIA,0,0,0.0,1,2,0,4,Spring,,10.8699998855591,16.3799991607666,16.3999996185303,27.0400009155273,33.6199989318848,23.4699993133545,20.0287586288891,24.581229871991,19.5277586092894
CAMPBELL COUNTY,2014-06-20,VIRGINIA,0,0,5000.0,1,1,1,6,Summer,2010-01-25,13.8599996566772,0.0,0.0,33.0299987792969,0.0,20.8400001525879,24.4881264291961,0.0,4.64837931024617
CAMPBELL COUNTY,2016-06-23,VIRGINIA,0,0,0.0,1,2,0,6,Summer,,43.5800018310547,0.0,1.69000005722046,72.7900009155273,0.0,12.4399995803833,61.1941609656674,0.0,6.13387355735932
CAMPBELL COUNTY,2018-05-17,VIRGINIA,0,0,0.0,1,1,0,5,Spring,,38.2000007629395,16.8999996185303,3.09999990463257,53.0999984741211,27.3099994659424,12.8000001907349,47.4242069507467,22.3942528516397,7.90697701443201
CAMPBELL COUNTY,2018-08-02,VIRGINIA,0,0,100000.0,1,1,1,8,Summer,2014-06-20,5.75,8.17000007629395,22.3700008392334,84.7600021362305,37.9700012207031,36.5800018310547,28.9256782071344,20.7290114578159,32.318252850675
CAMPBELL COUNTY,2018-09-01,VIRGINIA,0,0,0.0,1,1,0,9,Fall,,8.97000026702881,0.0,8.34000015258789,50.3899993896484,15.1999998092651,24.8799991607666,28.964390781008,8.16883906633004,18.18704598087
CAMPBELL COUNTY,2018-09-22,VIRGINIA,0,0,0.0,1,1,0,9,Fall,,16.2000007629395,0.0,0.0,42.7999992370605,0.0,19.7399997711182,25.4455516771338,0.0,8.649666682057
CAMPBELL COUNTY,2018-10-11,VIRGINIA,0,0,366000.0,1,1,1,10,Fall,2018-08-02,59.3499984741211,3.24000000953674,7.19000005722046,114.110000610352,15.6300001144409,22.3500003814697,82.6216090673688,7.45127584084697,10.2612988537755
CAMPBELL COUNTY,2020-04-13,VIRGINIA,0,0,99300.0,1,1,1,4,Spring,2018-10-11,0.0,24.5300006866455,0.0,23.1800003051758,58.9300003051758,0.0,6.42186206227447,34.9220229379062,0.0
CAMPBELL COUNTY,2020-10-30,VIRGINIA,0,0,0.0,1,1,0,10,Fall,,0.0,57.8400001525879,0.0,0.0,91.2699966430664,12.9700002670288,0.0,81.6977127513666,5.44704597062249
CAMPBELL COUNTY,2020-11-11,VIRGINIA,0,0,10000.0,1,1,1,11,Fall,2020-04-13,88.3000030517578,11.4200000762939,0.0,147.380004882812,23.2299995422363,0.0,115.767482766338,18.8136666571957,0.0
CAMPBELL COUNTY,2022-07-31,VIRGINIA,0,0,0.0,1,1,0,7,Summer,,24.7900009155273,0.0,0.0,58.310001373291,0.0,15.9200000762939,39.6871494622066,0.0,4.46686207722316
CAMPBELL COUNTY,2023-07-13,VIRGINIA,0,0,50000.0,1,1,1,7,Summer,2020-11-11,35.2299995422363,0.0,0.0,97.1100006103516,0.0,0.0,65.7583448431958,0.0,0.0
CAMPBELL COUNTY,2023-07-15,VIRGINIA,0,0,0.0,1,11,0,7,Summer,,15.6300001144409,0.0,35.2299995422363,72.6900024414062,24.2900009155273,97.1100006103516,40.9972069663563,6.89749426563624,65.7583448431958
CAMPBELL COUNTY,2024-01-09,VIRGINIA,0,0,0.0,1,1,0,1,Winter,,,,,,,,,,
CAMPBELL COUNTY,2024-08-03,VIRGINIA,0,0,0.0,1,2,0,8,Summer,,,,,,,,,,
CAMPBELL COUNTY,2024-08-08,VIRGINIA,0,0,0.0,1,5,0,8,Summer,,,,,,,,,,
CAMPBELL COUNTY,2024-09-21,VIRGINIA,0,0,0.0,1,1,0,9,Fall,,,,,,,,,,
CAMPBELL COUNTY,2024-09-30,VIRGINIA,0,0,0.0,1,1,0,9,Fall,,,,,,,,,,
CAMPBELL COUNTY,2025-02-15,VIRGINIA,0,0,5000.0,1,2,1,2,Winter,2023-07-13,,,,,,,,,
CAROLINE COUNTY,1999-09-16,MARYLAND,2,0,6500000.0,2,2,1,9,Fall,1999-09-16,204.009994506836,29.9699993133545,0.0,238.600006103516,48.3800010681152,0.0,218.503452711074,38.0267102182494,0.0
CAROLINE COUNTY,1999-09-16,VIRGINIA,0,0,244000.0,2,2,1,9,Fall,1999-09-16,53.9599990844727,49.4900016784668,0.0,140.029998779297,91.7600021362305,33.7400016784668,91.2443569758515,69.0127051791172,17.4348337074077
CAROLINE COUNTY,2000-07-28,VIRGINIA,0,0,0.0,1,1,0,7,Summer,,12.5299997329712,0.0,7.21000003814697,19.7299995422363,0.0,22.0300006866455,17.1277605149804,0.0,14.1265077686098
CAROLINE COUNTY,2001-06-17,MARYLAND,0,0,10000.0,1,1,1,6,Summer,1999-09-16,36.5,35.3300018310547,0.0,46.0,57.1800003051758,0.0,40.32596487748,45.5852631909108,0.0
CAROLINE COUNTY,2006-06-25,MARYLAND,0,0,4000000.0,1,1,1,6,Summer,2001-06-17,78.7399978637695,22.1700000762939,16.0799999237061,92.1500015258789,38.9900016784668,28.0300006866455,87.044561598036,31.6909942738494,21.2488304606655
CAROLINE COUNTY,2007-08-25,MARYLAND,0,0,0.0,1,1,0,8,Summer,,0.0,0.0,0.0,4.73000001907349,0.0,0.0,0.107602342527512,0.0,0.0
CAROLINE COUNTY,2009-08-22,MARYLAND,0,0,100000.0,2,2,1,8,Summer,2006-06-25,44.2000007629395,32.2700004577637,0.0,66.2200012207031,47.8199996948242,0.0,56.5601754216423,40.8621052747581,0.0
CAROLINE COUNTY,2009-08-28,MARYLAND,0,0,0.0,1,1,0,8,Summer,,31.8099994659424,0.0,0.0,38.6500015258789,0.0,0.0,33.5480116905525,0.0,0.0
CAROLINE COUNTY,2011-08-27,MARYLAND,0,0,0.0,1,1,0,8,Summer,,208.600006103516,0.0,7.32000017166138,251.820007324219,0.0,16.7600002288818,233.671462298834,0.0,10.1449707349141
CAROLINE COUNTY,2011-09-08,VIRGINIA,0,0,0.0,1,1,0,9,Fall,,47.9300003051758,42.2999992370605,18.6299991607666,136.5,91.5999984741211,32.4900016784668,78.1717849528446,63.7255209819176,25.3036585192458
CAROLINE COUNTY,2012-08-26,MARYLAND,0,0,0.0,1,2,0,8,Summer,,24.0699996948242,10.3999996185303,0.0,111.129997253418,60.439998626709,0.0,76.1661401157491,25.5315204921522,0.0
CAROLINE COUNTY,2012-09-02,MARYLAND,0,0,0.0,1,1,0,9,Fall,,0.0,2.77999997138977,0.0,35.2999992370605,9.88000011444092,0.0,13.5176023070575,6.45257309863442,0.0
CAROLINE COUNTY,2013-06-07,MARYLAND,0,0,0.0,1,1,0,6,Summer,,74.2200012207031,0.100000001490116,0.0,119.410003662109,5.38000011444092,0.0,97.0488886693765,2.02228070311902,0.0
CAROLINE COUNTY,2013-07-12,MARYLAND,0,0,0.0,1,1,0,7,Summer,,52.7900009155273,20.5900001525879,2.66000008583069,61.0099983215332,24.1499996185303,6.03000020980835,57.3249707584493,21.7502338900204,4.1576023338831
CAROLINE COUNTY,2016-09-29,MARYLAND,0,0,0.0,1,1,0,9,Fall,,43.5200004577637,79.7699966430664,0.0,125.559997558594,104.879997253418,4.61999988555908,87.3504093906336,93.9911111307423,1.2860233936437
CAROLINE COUNTY,2018-08-11,MARYLAND,0,0,0.0,1,1,0,8,Summer,,20.6000003814697,0.0,0.0,43.75,0.0,0.0,34.3925731168156,0.0,0.0
CAROLINE COUNTY,2018-10-11,VIRGINIA,0,0,0.0,1,1,0,10,Fall,,85.6500015258789,0.0199999995529652,0.0,122.470001220703,12.0200004577637,0.0,98.1874944513494,5.1394789295969,0.0
CAROLINE COUNTY,2020-08-13,VIRGINIA,0,0,0.0,1,1,0,8,Summer,,12.3500003814697,18.25,0.0,21.6100006103516,37.3199996948242,0.0,17.8686918207917,25.86955653696,0.0
CAROLINE COUNTY,2023-07-16,VIRGINIA,0,0,0.0,1,1,0,7,Summer,,13.289999961853,9.09000015258789,0.0,37.3600006103516,19.8600006103516,0.0,22.5660421272075,16.0366408079532,0.0
CAROLINE COUNTY,2024-05-06,VIRGINIA,0,0,0.0,1,2,0,5,Spring,,,,,,,,,,
CAROLINE COUNTY,2024-05-26,VIRGINIA,0,0,0.0,1,1,0,5,Spring,,,,,,,,,,
CAROLINE COUNTY,2024-08-17,VIRGINIA,0,0,0.0,1,1,0,8,Summer,,,,,,,,,,
CARROLL COUNTY,1996-01-19,MARYLAND,0,0,600000.0,2,2,1,1,Winter,1996-01-19,19.6100006103516,0.0,0.0,24.9500007629395,5.03999996185303,0.0,21.9735950596076,0.0208264461233596,0.0
CARROLL COUNTY,1996-01-19,VIRGINIA,0,0,20000.0,2,2,1,1,Winter,1996-01-19,0.0,48.7999992370605,0.0,6.30000019073486,63.9099998474121,7.3899998664856,0.0116666670198794,58.6332591516,2.02555555752651
CARROLL COUNTY,1996-06-19,MARYLAND,0,0,2080000.0,2,2,1,6,Summer,1996-01-19,54.4799995422363,18.3999996185303,0.0,75.5500030517578,25.2299995422363,0.0,63.9880295363553,21.5490639973157,0.0
CARROLL COUNTY,1996-07-08,MARYLAND,0,0,40000.0,1,1,1,7,Summer,1996-06-19,0.0,0.0,0.0,8.19999980926514,0.0,0.0,3.51827583172051,0.0,0.0
CARROLL COUNTY,1996-09-06,MARYLAND,0,0,25000.0,1,1,1,9,Fall,1996-07-08,33.2400016784668,9.14000034332275,6.34000015258789,57.9900016784668,12.4099998474121,9.13000011444092,44.6868966389172,11.1868965731466,7.62014780138514
CARROLL COUNTY,1996-12-13,MARYLAND,0,0,25000.0,1,1,1,12,Winter,1996-09-06,45.1699981689453,12.3100004196167,1.97000002861023,53.0099983215332,22.2399997711182,4.76000022888184,49.5247289723363,17.7742365240463,2.80743842759156
CARROLL COUNTY,1998-01-08,MARYLAND,0,0,6000.0,2,2,1,1,Winter,1996-12-13,3.83999991416931,1.20000004768372,1.01999998092651,6.51000022888184,2.08999991416931,2.08999991416931,5.23527094413494,1.53847290612207,1.35014777993921
CARROLL COUNTY,1998-01-08,VIRGINIA,0,0,1000000.0,2,2,1,1,Winter,1996-12-13,0.660000026226044,64.75,0.0,11.7299995422363,82.4400024414062,17.6399993896484,6.84627778563235,77.7054443359375,10.6707222240943
CARROLL COUNTY,1998-03-20,MARYLAND,0,0,2000.0,1,1,1,3,Spring,1998-01-08,12.9700002670288,15.8000001907349,11.8400001525879,21.2399997711182,19.75,13.8400001525879,17.1530542044804,17.4168472994725,12.8621674664502
CARROLL COUNTY,1998-06-16,MARYLAND,0,0,10000.0,1,1,1,6,Summer,1998-03-20,3.83999991416931,1.20000004768372,1.01999998092651,6.51000022888184,2.08999991416931,2.08999991416931,5.23527094413494,1.53847290612207,1.35014777993921
CARROLL COUNTY,1998-06-23,MARYLAND,0,0,5000.0,1,1,1,6,Summer,1998-06-16,0.0,0.0,0.0,25.1200008392334,6.44999980926514,0.0,19.9075862245607,2.42704433525724,0.0
CARROLL COUNTY,2000-06-28,VIRGINIA,0,0,10000.0,1,1,1,6,Summer,1998-06-23,23.2900009155273,17.5799999237061,3.60999989509583,46.1500015258789,35.9599990844727,12.1000003814697,38.708055641033,30.2589815033807,7.76918519470427
CARROLL COUNTY,2003-06-08,VIRGINIA,0,0,0.0,1,2,0,6,Summer,,18.7099990844727,25.1599998474121,23.3600006103516,40.4500007629395,40.0,34.6800003051758,31.681444450661,32.9465185094763,28.965148141649
CARROLL COUNTY,2003-08-07,VIRGINIA,0,0,0.0,1,1,0,8,Summer,,1.44000005722046,22.6200008392334,4.67000007629395,6.30999994277954,40.3699989318848,10.2299995422363,3.62657408140324,30.2868703806842,7.33187037662224
CARROLL COUNTY,2003-08-08,VIRGINIA,0,0,20000.0,1,2,0,8,Summer,2000-06-28,15.3000001907349,1.44000005722046,22.6200008392334,32.5800018310547,6.30999994277954,40.3699989318848,22.1513888818246,3.62657408140324,30.2868703806842
CARROLL COUNTY,2003-11-19,VIRGINIA,0,0,250000.0,1,1,1,11,Fall,2003-08-08,19.5400009155273,44.7799987792969,0.0,36.060001373291,75.8000030517578,10.7200002670288,32.0351481296398,60.8700925615099,2.90014815251515
CARROLL COUNTY,2006-06-26,VIRGINIA,0,0,150000.0,1,2,1,6,Summer,2003-11-19,50.8600006103516,60.9099998474121,3.95000004768372,62.0999984741211,83.5899963378906,16.6399993896484,57.4518147503888,74.4244075068721,9.34457407836561
CARROLL COUNTY,2006-07-05,MARYLAND,0,0,100000.0,1,1,1,7,Summer,2006-06-26,6.26000022888184,1.74000000953674,3.16000008583069,11.0799999237061,6.01000022888184,7.21000003814697,8.81004928485513,4.22394090039389,4.73847289155857
CARROLL COUNTY,2008-09-06,MARYLAND,0,0,0.0,1,1,0,9,Fall,,89.5199966430664,0.0,0.0,98.2799987792969,3.47000002861023,0.0,93.8857141128315,0.941330049838412,0.0
CARROLL COUNTY,2008-12-11,VIRGINIA,0,0,250.0,1,1,1,12,Winter,2006-07-05,40.3400001525879,5.67000007629395,2.54999995231628,51.4300003051758,15.4099998474121,13.7200002670288,45.2115000194973,8.30092592062774,6.59920371020282
CARROLL COUNTY,2009-05-16,VIRGINIA,0,0,75000.0,1,3,1,5,Spring,2008-12-11,8.69999980926514,1.55999994277954,0.150000005960464,29.3799991607666,7.15000009536743,6.84999990463257,18.4750185224745,3.56437037432635,3.7370925936434
CARROLL COUNTY,2009-05-27,VIRGINIA,0,0,16000.0,1,2,1,5,Spring,2009-05-16,6.03999996185303,34.3600006103516,17.1499996185303,14.8100004196167,57.3899993896484,31.1100006103516,10.7682037017964,44.9798888171161,25.1958333757189
CARROLL COUNTY,2009-06-10,MARYLAND,0,0,0.0,1,1,0,6,Summer,,15.1800003051758,12.7700004577637,0.0,24.3500003814697,23.3099994659424,0.0,20.3179310812739,18.4308374480074,0.0
CARROLL COUNTY,2009-07-08,VIRGINIA,0,0,0.0,1,1,0,7,Summer,,0.0,0.0,0.0,1.42999994754791,0.0,0.0,0.0026481480510146,0.0,0.0
CARROLL COUNTY,2009-08-27,MARYLAND,0,0,0.0,1,1,0,8,Summer,,23.9500007629395,0.0,0.0,49.2299995422363,0.0,0.0,35.2968965070001,0.0,0.0
CARROLL COUNTY,2009-08-28,MARYLAND,0,0,200000.0,1,3,0,8,Summer,2009-05-27,38.0499992370605,23.9500007629395,0.0,49.8800010681152,49.2299995422363,0.0,42.3342857736672,35.2968965070001,0.0
CARROLL COUNTY,2010-01-25,VIRGINIA,0,0,10000.0,1,1,1,1,Winter,2009-08-28,0.0,57.0900001525879,0.0,0.0,76.8600006103516,21.5900001525879,0.0,68.3913518340499,5.50112962722778
CARROLL COUNTY,2010-08-19,VIRGINIA,0,0,0.0,1,1,0,8,Summer,,30.0599994659424,2.5699999332428,27.5699996948242,40.8199996948242,11.9799995422363,57.6599998474121,36.1874999894036,7.1859259168307,43.564222183934
CARROLL COUNTY,2010-12-01,VIRGINIA,0,0,60000.0,1,3,1,12,Winter,2010-01-25,0.0,70.6500015258789,3.82999992370605,0.0,85.0199966430664,15.1599998474121,0.0,76.3530184993037,7.29701851341459
CARROLL COUNTY,2011-04-16,VIRGINIA,0,0,0.0,1,4,0,4,Spring,,12.960000038147,20.5799999237061,0.0,26.5900001525879,36.2799987792969,0.0,19.1246666943585,28.5177037451002,0.0
CARROLL COUNTY,2011-04-28,MARYLAND,0,0,0.0,1,1,0,4,Spring,,18.5200004577637,18.0300006866455,0.0,34.5800018310547,22.6000003814697,0.0,25.9634975470933,20.4577832621307,0.0
CARROLL COUNTY,2011-05-12,VIRGINIA,0,0,0.0,1,1,0,5,Spring,,2.09999990463257,1.12000000476837,3.00999999046326,11.6800003051758,7.38000011444092,10.2399997711182,7.21170371417646,4.48194444532748,6.43612964109138
CARROLL COUNTY,2011-05-13,VIRGINIA,0,0,0.0,1,1,0,5,Spring,,11.6700000762939,2.09999990463257,1.12000000476837,26.8099994659424,11.6800003051758,7.38000011444092,20.1819259007772,7.21170371417646,4.48194444532748
CARROLL COUNTY,2011-09-05,VIRGINIA,0,0,0.0,1,2,0,9,Fall,,61.1800003051758,1.72000002861023,0.0,115.580001831055,12.6199998855591,4.61999988555908,95.6783704263193,6.7394259346856,0.106407406595018
CARROLL COUNTY,2011-09-07,MARYLAND,0,0,0.0,1,1,0,9,Fall,,65.5500030517578,37.1500015258789,32.1199989318848,91.8399963378906,48.7200012207031,36.9199981689453,78.9009361455006,42.2714778731022,34.7409359598395
CARROLL COUNTY,2011-11-28,VIRGINIA,0,0,0.0,1,1,0,11,Fall,,34.7200012207031,0.0,0.0,49.2000007629395,10.5699996948242,0.0,43.3422036206281,3.95685185199534,0.0
CARROLL COUNTY,2012-03-24,VIRGINIA,0,0,0.0,1,1,0,3,Spring,,9.44999980926514,14.9200000762939,0.0,36.7799987792969,53.75,0.0,21.3989259366636,30.4635555973759,0.0
CARROLL COUNTY,2012-06-01,MARYLAND,0,0,0.0,1,2,0,6,Summer,,40.6500015258789,0.0,0.0,47.4199981689453,0.0,0.0,44.6513793268814,0.0,0.0
CARROLL COUNTY,2012-06-22,MARYLAND,0,0,0.0,1,1,0,6,Summer,,1.70000004768372,0.0,0.0,11.960000038147,0.0,0.0,6.96837438855852,0.0,0.0
CARROLL COUNTY,2012-07-19,MARYLAND,0,0,0.0,1,2,0,7,Summer,,46.7999992370605,5.28999996185303,0.0,69.5699996948242,13.6099996566772,0.0,62.8404925304093,10.473054169434,0.0
CARROLL COUNTY,2012-09-18,MARYLAND,0,0,0.0,1,2,0,9,Fall,,46.9900016784668,5.67000007629395,0.0,72.0699996948242,12.1899995803833,0.0,61.6624628640161,9.69532021630574,0.0
CARROLL COUNTY,2013-01-30,MARYLAND,0,0,0.0,1,1,0,1,Winter,,49.8300018310547,0.0,0.0,72.8300018310547,0.0,6.26000022888184,61.2075368946996,0.0,2.75876848488642
CARROLL COUNTY,2013-06-07,VIRGINIA,0,0,0.0,1,3,0,6,Summer,,5.78000020980835,43.5,15.3800001144409,10.5,58.2099990844727,48.4500007629395,7.22340740980925,50.5036295714202,30.0941110981835
CARROLL COUNTY,2013-07-05,VIRGINIA,0,0,0.0,1,1,0,7,Summer,,2.99000000953674,10.4300003051758,49.5099983215332,13.3199996948242,29.6399993896484,68.7600021362305,6.5047036992179,19.717037040216,61.9729444291857
CARROLL COUNTY,2013-08-12,VIRGINIA,0,0,0.0,1,1,0,8,Summer,,18.2299995422363,0.550000011920929,1.70000004768372,28.6200008392334,5.28999996185303,7.32999992370605,22.94035187474,2.3407036960125,3.55062963234054
CARROLL COUNTY,2014-05-15,VIRGINIA,0,0,0.0,1,1,0,5,Spring,,37.7000007629395,8.63000011444092,0.0,50.3699989318848,21.1700000762939,9.3100004196167,44.1635925858109,16.4744814643153,0.289851853582594
CARROLL COUNTY,2015-04-19,VIRGINIA,0,0,0.0,1,1,0,4,Spring,,66.7600021362305,0.0,0.0,100.459999084473,14.3999996185303,5.0,85.6103147859927,8.35655555990007,0.208425928083145
CARROLL COUNTY,2017-05-18,VIRGINIA,0,0,5000.0,1,1,1,5,Spring,2010-12-01,0.0,0.0,0.0,21.6499996185303,0.0,0.0,7.68675925378446,0.0,0.0
CARROLL COUNTY,2018-05-18,VIRGINIA,0,0,20000.0,1,2,1,5,Spring,2017-05-18,36.0099983215332,5.96000003814697,9.46000003814697,68.0,22.2700004577637,24.4699993133545,50.8441665931984,14.024407419452,17.6021666738722
CARROLL COUNTY,2018-05-27,MARYLAND,0,0,5000.0,1,1,1,5,Spring,2018-05-18,2.5699999332428,0.0,0.0,15.75,9.97999954223633,0.0,9.68157635651199,4.42068965388049,0.0
CARROLL COUNTY,2018-07-23,MARYLAND,0,0,0.0,1,1,0,7,Summer,,13.3699998855591,18.4400005340576,90.7799987792969,32.4000015258789,40.4900016784668,131.619995117188,21.8906896713332,26.2133497980428,114.184531902445
CARROLL COUNTY,2018-07-25,MARYLAND,0,0,0.0,1,4,0,7,Summer,,0.0,12.5500001907349,13.3699998855591,31.3400001525879,53.3300018310547,32.4000015258789,13.5778325245592,27.5884236443806,21.8906896713332
CARROLL COUNTY,2018-08-04,MARYLAND,0,0,50000.0,1,4,0,8,Summer,2018-05-27,0.0,37.0200004577637,3.0699999332428,0.0,54.060001373291,5.23999977111816,0.0,45.5280295874685,3.97965517067557
