state,county,date,n_episodes,n_events,total_property_damage,total_injuries,total_deaths,label,month,season,days_since_last_damaging_flood,days_since_prev_flood,impervious,exposed_population,pct_exposed,pct_age_65plus,pct_less_hs,pct_below_poverty,pct_hispanic,pct_nh_black,min.2,max.2,mean.2,min.1,max.1,mean.1,min,max,mean,population,population_density,Forest,Agriculture,Urban,Suburban,Rural,Median_Household_Income,road_density_km_per_km2
maryland,anne arundel county,2011-09-07,1,4,0.0,0,0,0,9,Fall,1898.0,11.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,30.9599990844727,50.5999984741211,42.8419725820422,22.0300006866455,44.5299987792969,30.7092187479138,102.129997253418,161.789993286133,131.417871341109,544803.0,507.1030736192281,38.301,9.431,2.184,25.423,14.414,85690.0,5.73714004000106
maryland,anne arundel county,2011-09-08,1,1,0.0,0,0,0,9,Fall,1899.0,1.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,22.0300006866455,44.5299987792969,30.7092187479138,102.129997253418,161.789993286133,131.417871341109,21.0400009155273,33.7799987792969,27.8375976681709,544803.0,507.1030736192281,38.301,9.431,2.184,25.423,14.414,85690.0,5.73714004000106
maryland,anne arundel county,2011-09-23,1,1,0.0,0,0,0,9,Fall,1914.0,15.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,2.59999990463257,1.305117183525,0.0,9.78999996185303,3.94789062046038,30.8899993896484,67.0400009155273,55.6525390259922,544803.0,507.1030736192281,38.301,9.431,2.184,25.423,14.414,85690.0,5.73714004000106
maryland,anne arundel county,2012-08-26,1,2,0.0,0,0,0,8,Summer,2252.0,338.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,5.26000022888184,20.9500007629395,14.9189062798396,15.6099996566772,62.5200004577637,45.6856250483543,550333.0,512.2504020978054,38.189,9.372,2.216,25.489,14.538,86987.0,5.70787195633691
maryland,anne arundel county,2012-08-26,1,2,0.0,0,0,0,8,Summer,2252.0,338.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,5.26000022888184,20.9500007629395,14.9189062798396,15.6099996566772,62.5200004577637,45.6856250483543,550333.0,512.2504020978054,38.189,9.372,2.216,25.489,14.538,86987.0,5.70787195633691
maryland,anne arundel county,2013-01-31,1,1,0.0,0,1,1,1,Winter,2410.0,158.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,23.1900005340576,48.9300003051758,30.4890820756555,0.0700000002980232,5.6100001335144,2.81078125386557,555417.0,516.9825934151809,38.085,9.316,2.232,25.546,14.658,87430.0,5.69971231632187
maryland,anne arundel county,2013-06-18,1,1,0.0,0,0,0,6,Summer,138.0,138.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,0.0,0.0,0.0,6.73999977111816,26.0499992370605,12.619921868667,555417.0,516.9825934151809,38.085,9.316,2.232,25.546,14.658,87430.0,5.69971231632187
maryland,anne arundel county,2013-07-12,1,2,0.0,0,0,0,7,Summer,162.0,24.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,2.58999991416931,8.59000015258789,5.88478516368195,6.61999988555908,22.1100006103516,11.1544921854511,8.90999984741211,50.2799987792969,18.1842968445271,555417.0,516.9825934151809,38.085,9.316,2.232,25.546,14.658,87430.0,5.69971231632187
maryland,anne arundel county,2013-07-12,1,2,0.0,0,0,0,7,Summer,162.0,24.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,2.58999991416931,8.59000015258789,5.88478516368195,6.61999988555908,22.1100006103516,11.1544921854511,8.90999984741211,50.2799987792969,18.1842968445271,555417.0,516.9825934151809,38.085,9.316,2.232,25.546,14.658,87430.0,5.69971231632187
maryland,anne arundel county,2014-04-30,1,1,0.0,0,0,0,4,Spring,454.0,292.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.65000009536743,12.3299999237061,9.01908203214407,36.1800003051758,47.1100006103516,40.9692187830806,44.1199989318848,71.9499969482422,59.9938086122274,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-06-12,1,2,0.0,0,0,0,6,Summer,497.0,43.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,1.67999994754791,16.7099990844727,9.3761718608439,1.01999998092651,7.42999982833862,3.77292969450355,4.07000017166138,55.2099990844727,19.4650976313278,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-06-12,1,2,0.0,0,0,0,6,Summer,497.0,43.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,1.67999994754791,16.7099990844727,9.3761718608439,1.01999998092651,7.42999982833862,3.77292969450355,4.07000017166138,55.2099990844727,19.4650976313278,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-08-12,1,9,3430000.0,0,0,1,8,Summer,558.0,61.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,0.0,26.3799991607666,6.94343750871485,49.3800010681152,131.779998779297,94.4847071021795,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-08-12,1,9,3430000.0,0,0,1,8,Summer,558.0,61.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,0.0,26.3799991607666,6.94343750871485,49.3800010681152,131.779998779297,94.4847071021795,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-08-12,1,9,3430000.0,0,0,1,8,Summer,558.0,61.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,0.0,26.3799991607666,6.94343750871485,49.3800010681152,131.779998779297,94.4847071021795,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-08-12,1,9,3430000.0,0,0,1,8,Summer,558.0,61.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,0.0,26.3799991607666,6.94343750871485,49.3800010681152,131.779998779297,94.4847071021795,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-08-12,1,9,3430000.0,0,0,1,8,Summer,558.0,61.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,0.0,26.3799991607666,6.94343750871485,49.3800010681152,131.779998779297,94.4847071021795,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-08-12,1,9,3430000.0,0,0,1,8,Summer,558.0,61.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,0.0,26.3799991607666,6.94343750871485,49.3800010681152,131.779998779297,94.4847071021795,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-08-12,1,9,3430000.0,0,0,1,8,Summer,558.0,61.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,0.0,26.3799991607666,6.94343750871485,49.3800010681152,131.779998779297,94.4847071021795,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-08-12,1,9,3430000.0,0,0,1,8,Summer,558.0,61.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,0.0,26.3799991607666,6.94343750871485,49.3800010681152,131.779998779297,94.4847071021795,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,anne arundel county,2014-08-12,1,9,3430000.0,0,0,1,8,Summer,558.0,61.0,14.45,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,0.0,0.0,0.0,0.0,26.3799991607666,6.94343750871485,49.3800010681152,131.779998779297,94.4847071021795,559142.0,520.4498264319441,38.011,9.259,2.281,25.631,14.692,89031.0,5.7350147264846
maryland,baltimore county,2006-06-02,1,1,25000.0,0,0,1,6,Summer,695.0,695.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,11.6099996566772,22.0799999237061,16.2207548753271,20.4599990844727,28.1000003814697,24.5520754040412,785900.0,507.11710955363134,35.356,22.577,2.349,21.265,13.758,63348.0,5.57951398779183
maryland,baltimore county,2006-06-24,1,1,40000.0,0,0,1,6,Summer,22.0,22.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,1.96000003814697,8.27000045776367,5.28358493211134,0.0,0.0,0.0,24.9699993133545,37.0800018310547,29.139811281888,785900.0,507.11710955363134,35.356,22.577,2.349,21.265,13.758,63348.0,5.57951398779183
maryland,baltimore county,2006-06-25,1,1,100000.0,0,0,1,6,Summer,1.0,1.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,24.9699993133545,37.0800018310547,29.139811281888,69.629997253418,75.4899978637695,72.0837731991174,785900.0,507.11710955363134,35.356,22.577,2.349,21.265,13.758,63348.0,5.57951398779183
maryland,baltimore county,2006-06-27,1,1,50000.0,0,0,1,6,Summer,2.0,2.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,69.629997253418,75.4899978637695,72.0837731991174,21.6000003814697,28.2700004577637,24.6256604104672,48.8499984741211,59.060001373291,54.1743395823353,785900.0,507.11710955363134,35.356,22.577,2.349,21.265,13.758,63348.0,5.57951398779183
maryland,baltimore county,2006-11-16,1,1,0.0,0,0,0,11,Fall,142.0,142.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,49.9099998474121,62.1800003051758,56.3228300562445,785900.0,507.11710955363134,35.356,22.577,2.349,21.265,13.758,63348.0,5.57951398779183
maryland,baltimore county,2008-07-23,1,1,0.0,0,0,0,7,Summer,757.0,615.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.180000007152557,0.0033962265500482,26.5200004577637,44.2999992370605,33.1537733617819,788454.0,508.7651272375605,35.238,22.317,2.38,21.457,13.907,63348.0,5.57951398779183
maryland,baltimore county,2008-09-27,1,6,2000.0,0,0,1,9,Fall,823.0,66.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.479999989271164,10.3699998855591,4.57943396467083,9.61999988555908,24.5900001525879,16.0462263935017,59.7700004577637,69.9100036621094,64.8664147718897,788454.0,508.7651272375605,35.238,22.317,2.38,21.457,13.907,63348.0,5.57951398779183
maryland,baltimore county,2008-09-27,1,6,2000.0,0,0,1,9,Fall,823.0,66.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.479999989271164,10.3699998855591,4.57943396467083,9.61999988555908,24.5900001525879,16.0462263935017,59.7700004577637,69.9100036621094,64.8664147718897,788454.0,508.7651272375605,35.238,22.317,2.38,21.457,13.907,63348.0,5.57951398779183
maryland,baltimore county,2008-09-27,1,6,2000.0,0,0,1,9,Fall,823.0,66.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.479999989271164,10.3699998855591,4.57943396467083,9.61999988555908,24.5900001525879,16.0462263935017,59.7700004577637,69.9100036621094,64.8664147718897,788454.0,508.7651272375605,35.238,22.317,2.38,21.457,13.907,63348.0,5.57951398779183
maryland,baltimore county,2008-09-27,1,6,2000.0,0,0,1,9,Fall,823.0,66.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.479999989271164,10.3699998855591,4.57943396467083,9.61999988555908,24.5900001525879,16.0462263935017,59.7700004577637,69.9100036621094,64.8664147718897,788454.0,508.7651272375605,35.238,22.317,2.38,21.457,13.907,63348.0,5.57951398779183
maryland,baltimore county,2008-09-27,1,6,2000.0,0,0,1,9,Fall,823.0,66.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.479999989271164,10.3699998855591,4.57943396467083,9.61999988555908,24.5900001525879,16.0462263935017,59.7700004577637,69.9100036621094,64.8664147718897,788454.0,508.7651272375605,35.238,22.317,2.38,21.457,13.907,63348.0,5.57951398779183
maryland,baltimore county,2008-09-27,1,6,2000.0,0,0,1,9,Fall,823.0,66.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.479999989271164,10.3699998855591,4.57943396467083,9.61999988555908,24.5900001525879,16.0462263935017,59.7700004577637,69.9100036621094,64.8664147718897,788454.0,508.7651272375605,35.238,22.317,2.38,21.457,13.907,63348.0,5.57951398779183
maryland,baltimore county,2009-06-09,1,1,0.0,0,0,0,6,Summer,255.0,255.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,7.38000011444092,3.43754719788173,12.0699996948242,21.5,17.0322641336693,789814.0,509.6426934279066,35.22,22.21,2.396,21.554,13.928,63348.0,5.57951398779183
maryland,baltimore county,2009-06-10,1,1,0.0,0,0,0,6,Summer,256.0,1.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,7.38000011444092,3.43754719788173,12.0699996948242,21.5,17.0322641336693,5.76000022888184,10.210000038147,7.91452830692507,789814.0,509.6426934279066,35.22,22.21,2.396,21.554,13.928,63348.0,5.57951398779183
maryland,baltimore county,2009-08-28,1,2,0.0,0,0,0,8,Summer,335.0,79.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,19.7399997711182,34.2999992370605,28.6611320567581,4.26999998092651,10.7200002670288,7.77509435617699,789814.0,509.6426934279066,35.22,22.21,2.396,21.554,13.928,63348.0,5.57951398779183
maryland,baltimore county,2009-08-28,1,2,0.0,0,0,0,8,Summer,335.0,79.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,19.7399997711182,34.2999992370605,28.6611320567581,4.26999998092651,10.7200002670288,7.77509435617699,789814.0,509.6426934279066,35.22,22.21,2.396,21.554,13.928,63348.0,5.57951398779183
maryland,baltimore county,2010-07-14,1,1,0.0,0,0,0,7,Summer,655.0,320.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,32.3499984741211,44.7000007629395,38.4098113437868,21.4599990844727,31.1599998474121,25.7275470517716,0.0,5.09000015258789,1.45962263573453,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2010-07-29,1,2,0.0,0,0,0,7,Summer,670.0,15.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,7.55999994277954,15.3299999237061,11.4377358904425,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2010-07-29,1,2,0.0,0,0,0,7,Summer,670.0,15.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,7.55999994277954,15.3299999237061,11.4377358904425,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2010-09-30,1,8,0.0,0,0,0,9,Fall,733.0,63.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,1.12000000476837,8.85000038146973,5.66471699048888,34.5099983215332,69.0,51.5515092813744,130.350006103516,149.929992675781,141.53999961997,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2010-09-30,1,8,0.0,0,0,0,9,Fall,733.0,63.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,1.12000000476837,8.85000038146973,5.66471699048888,34.5099983215332,69.0,51.5515092813744,130.350006103516,149.929992675781,141.53999961997,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2010-09-30,1,8,0.0,0,0,0,9,Fall,733.0,63.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,1.12000000476837,8.85000038146973,5.66471699048888,34.5099983215332,69.0,51.5515092813744,130.350006103516,149.929992675781,141.53999961997,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2010-09-30,1,8,0.0,0,0,0,9,Fall,733.0,63.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,1.12000000476837,8.85000038146973,5.66471699048888,34.5099983215332,69.0,51.5515092813744,130.350006103516,149.929992675781,141.53999961997,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2010-09-30,1,8,0.0,0,0,0,9,Fall,733.0,63.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,1.12000000476837,8.85000038146973,5.66471699048888,34.5099983215332,69.0,51.5515092813744,130.350006103516,149.929992675781,141.53999961997,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2010-09-30,1,8,0.0,0,0,0,9,Fall,733.0,63.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,1.12000000476837,8.85000038146973,5.66471699048888,34.5099983215332,69.0,51.5515092813744,130.350006103516,149.929992675781,141.53999961997,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2010-09-30,1,8,0.0,0,0,0,9,Fall,733.0,63.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,1.12000000476837,8.85000038146973,5.66471699048888,34.5099983215332,69.0,51.5515092813744,130.350006103516,149.929992675781,141.53999961997,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2010-09-30,1,8,0.0,0,0,0,9,Fall,733.0,63.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,1.12000000476837,8.85000038146973,5.66471699048888,34.5099983215332,69.0,51.5515092813744,130.350006103516,149.929992675781,141.53999961997,806656.0,520.5103182645298,35.189,22.13,2.405,21.616,13.972,63959.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-07,1,19,0.0,0,0,0,7,Summer,1013.0,280.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
maryland,baltimore county,2011-07-08,1,3,0.0,0,0,0,7,Summer,1014.0,1.0,13.37,164297,20.56,17.756766236731774,5.746092802847505,9.779115946,7.421026241016213,29.84559538410473,0.0,0.0,0.0,14.4499998092651,23.4099998474121,19.4496226040822,7.94000005722046,39.9799995422363,22.6090566797077,812961.0,524.5787409337444,35.16,22.057,2.415,21.684,14.015,65411.0,5.57951398779183
