state,county,year,Date,min.2,max.2,mean.2,min.1,max.1,mean.1,min,max,mean,population,population_density,Forest,Agriculture,Urban,Suburban,Rural,Median_Household_Income,road_density_km_per_km2
virginia,roanoke county,2009,1996-09-06,23.0200004577637,32.1399993896484,28.0752380916051,32.1399993896484,43.5800018310547,37.3126189822242,49.9700012207031,59.8800010681152,52.3954762352837,85809.0,132.2345600787002,69.195,10.137,0.404,7.662,12.102,57800.0,5.43644188598091
virginia,floyd county,2009,1996-09-06,2.54999995231628,9.47000026702881,6.23444988150468,30.4500007629395,49.25,38.0443031152478,13.9499998092651,30.6800003051758,20.6507579295151,13942.0,14.131566098722416,62.878,29.976,0.009,0.559,5.93,40539.0,3.67793824804542
virginia,buckingham county,2009,1996-09-06,17.6700000762939,24.7600002288818,21.309207187687,64.9599990844727,85.6800003051758,75.5783963727522,20.3199996948242,53.9700012207031,36.8088828559394,15613.0,10.400239421997952,72.652,12.765,0.008,0.608,3.927,38128.0,3.04022041657609
virginia,madison county,2009,1996-09-08,67.4800033569336,118.660003662109,88.8410146102045,0.0,0.0,0.0,0.0,7.88000011444092,0.059758455089133,12557.0,15.120708597466926,61.984,32.936,0.017,0.593,4.038,52964.0,2.90820903446992
virginia,rockingham county,2009,1996-09-08,78.6100006103516,111.290000915527,92.3085154530109,0.0,151.0,1.00696907174546,0.0,0.0,0.0,67850.0,30.827527533807267,57.609,34.304,0.071,2.583,5.024,51232.0,3.42058282652359
virginia,shenandoah county,2009,1996-09-08,87.8099975585938,112.480003356934,102.480815338052,0.0,0.0,0.0,0.0,20.3999996185303,9.91301631279614,35239.0,26.77899683374668,60.27,31.023,0.088,2.575,5.47,50436.0,2.81425451137771
virginia,prince william county,2009,1996-11-08,0.0,0.0,0.0,0.0,0.0,0.0,44.2599983215332,58.0299987792969,49.4642772505769,284301.0,327.4204619059109,52.732,18.729,0.853,12.189,11.971,88850.0,5.60178760195066
virginia,rockingham county,2009,1996-08-26,0.0,10.1599998474121,2.97564261234093,0.0,0.0,0.0,0.0,26.6499996185303,4.55263918126162,67850.0,30.827527533807267,57.609,34.304,0.071,2.583,5.024,51232.0,3.42058282652359
virginia,page county,2009,1996-08-27,0.0,0.0,0.0,0.0,0.0,0.0,12.289999961853,18.1599998474121,14.9427339737051,23206.0,28.901250081439663,66.492,24.438,0.063,2.481,5.385,42359.0,3.00747856384473
virginia,frederick county,2009,1996-03-19,1.23000001907349,5.42999982833862,2.12599732023645,0.0,0.0,0.0,27.0599994659424,47.1399993896484,36.6301070855484,59578.0,55.6796543153456,55.513,32.462,0.233,4.345,6.589,62291.0,4.62866288229731
virginia,madison county,2009,1997-07-24,4.32000017166138,22.3199996948242,12.8838486141629,41.4099998474121,98.6699981689453,76.4103541474028,5.21000003814697,17.6800003051758,10.9284218981646,12557.0,15.120708597466926,61.897,32.953,0.017,0.596,4.067,52964.0,2.90820903446992
virginia,nelson county,2009,1997-07-24,12.1899995803833,29.4400005340576,21.3864447525879,42.0800018310547,84.9499969482422,60.1775642833623,0.0,5.17000007629395,0.545567323159252,14469.0,11.867379224720365,78.472,13.524,0.008,0.678,4.526,44326.0,3.18757280085715
virginia,orange county,2009,1997-07-01,0.0,0.0,0.0,0.0,2.03999996185303,0.278021276980004,68.4700012207031,95.5699996948242,83.8491703439266,26002.0,29.48307320492983,56.787,33.875,0.066,1.113,5.518,55416.0,3.2041353129555
virginia,orange county,2009,1997-07-24,0.0,9.43000030517578,3.07021277046743,79.1399993896484,99.5500030517578,91.5828936800044,2.92000007629395,9.5600004196167,7.15163829986085,26002.0,29.48307320492983,56.787,33.875,0.066,1.113,5.518,55416.0,3.2041353129555
virginia,greene county,2009,1997-07-01,0.0,0.0,0.0,0.0,0.860000014305115,0.0909677425459508,61.560001373291,75.2200012207031,68.3166130742719,15360.0,38.02912843568386,67.387,24.475,0.032,1.245,6.231,54153.0,3.92129790058834
virginia,madison county,2009,1997-07-01,0.0,0.0,0.0,0.0,2.23000001907349,0.335603866090281,19.9799995422363,89.6100006103516,58.3761998113611,12557.0,15.120708597466926,61.897,32.953,0.017,0.596,4.067,52964.0,2.90820903446992
virginia,bath county,2009,1997-07-23,0.0,20.6399993896484,7.91828703571249,12.75,21.5300006866455,17.2364907308861,13.8900003433228,39.0499992370605,24.762953683182,5032.0,3.671315035708832,89.71,6.173,0.01,0.368,2.327,46250.0,1.64677101074373
virginia,dickenson county,2009,1997-07-28,17.5699996948242,24.3999996185303,21.3415559388541,0.0,0.0,0.0,9.39999961853027,18.2199993133545,13.3180594277549,16343.0,19.095940925994576,88.56,2.763,0.008,0.854,4.44,28296.0,3.35719441363414
virginia,alleghany county,2009,1997-07-23,0.0,18.2099990844727,4.3138103171712,4.63000011444092,19.3999996185303,8.17836938166182,8.39000034332275,18.8700008392334,12.6534608993276,17200.0,14.870960812631123,89.251,4.772,0.081,1.631,3.281,42005.0,2.37707673646068
virginia,bath county,2009,1997-07-23,0.0,20.6399993896484,7.91828703571249,12.75,21.5300006866455,17.2364907308861,13.8900003433228,39.0499992370605,24.762953683182,5032.0,3.671315035708832,89.71,6.173,0.01,0.368,2.327,46250.0,1.64677101074373
virginia,rockbridge county,2009,1997-06-01,0.0,0.0,0.0,0.0,5.55999994277954,2.31973201874775,53.2700004577637,74.1399993896484,64.8882087685998,20837.0,13.486166980222045,69.304,23.938,0.053,1.416,4.61,43311.0,3.32957338313601
virginia,covington city,2009,1997-06-01,0.0,0.0,0.0,6.5,7.69999980926514,7.05772725018588,36.25,38.4000015258789,37.4363635670055,6295.0,444.4415575943307,38.946,6.293,5.021,33.918,14.055,35758.0,10.0449503258666
virginia,washington county,2009,1997-05-26,0.0,12.1999998092651,0.381610733817354,10.75,31.6100006103516,17.6738926089583,12.6300001144409,39.0499992370605,26.196342249578,51148.0,35.189937453484426,57.531,33.473,0.11,2.134,5.915,40431.0,3.84695928146278
virginia,scott county,2009,1997-05-26,4.57000017166138,6.98999977111816,5.56500000059605,19.5400009155273,23.6399993896484,20.8956874966621,24.3700008392334,34.8800010681152,30.4598123788834,23364.0,16.835445563260507,74.161,17.41,0.03,1.091,4.955,33325.0,3.65088333186551
virginia,shenandoah county,2009,1997-06-18,0.0,0.0,0.0,0.0,0.0,0.0,7.92999982833862,19.1200008392334,12.1764810033466,35239.0,26.77899683374668,60.194,31.006,0.088,2.58,5.534,50436.0,2.81425451137771
virginia,pulaski county,2009,1997-06-02,13.289999961853,19.3199996948242,15.8284969125057,4.94000005722046,12.289999961853,8.41000000392001,17.6000003814697,24.4300003051758,22.0115030616339,35149.0,42.431063654585785,57.008,29.71,0.23,3.722,6.17,38234.0,3.59248320512942
virginia,roanoke county,2009,1997-06-01,0.0,6.90000009536743,0.590158730020954,3.8199999332428,10.6000003814697,5.55063493668087,26.9300003051758,36.4799995422363,29.3347618163578,85809.0,132.2345600787002,69.098,10.092,0.404,7.697,12.222,57800.0,5.43644188598091
virginia,salem city,2009,1997-06-21,0.0,0.0,0.0,0.0,0.0,0.0,5.51000022888184,7.07000017166138,6.34042553191489,24801.0,659.7068976597523,10.228,3.186,7.61,48.528,30.418,47746.0,12.7274466454431
virginia,salem city,2009,1997-06-21,0.0,0.0,0.0,0.0,0.0,0.0,5.51000022888184,7.07000017166138,6.34042553191489,24801.0,659.7068976597523,10.228,3.186,7.61,48.528,30.418,47746.0,12.7274466454431
virginia,roanoke city,2009,1997-06-01,0.0,3.66000008583069,0.63014705620213,3.85999989509583,8.02000045776367,5.06529412374777,26.7700004577637,31.7299995422363,28.6705146537108,94806.0,860.8597614174652,9.746,2.45,9.588,50.353,27.34,35811.0,14.0803525970646
virginia,alleghany county,2009,1997-06-01,0.0,0.0,0.0,5.67999982833862,17.1000003814697,7.54128119156087,21.7000007629395,41.5299987792969,30.8929118126284,17200.0,14.870960812631123,89.251,4.772,0.081,1.631,3.281,42005.0,2.37707673646068
virginia,botetourt county,2009,1997-06-01,0.0,8.19999980926514,0.397763865578367,0.0,13.8500003814697,5.33565295184921,32.7400016784668,58.25,43.201574253908,30564.0,21.80185631550366,74.138,17.2,0.071,1.819,4.943,59823.0,3.46421073276009
virginia,clarke county,2009,1997-06-18,0.0,0.0,0.0,2.73000001907349,7.15999984741211,5.46132273648782,21.6399993896484,32.5499992370605,28.1417460164065,12701.0,27.869588345992724,37.637,54.08,0.046,1.922,5.287,68768.0,4.57386959549341
virginia,bland county,2009,1997-06-20,1.22000002861023,2.51999998092651,1.77693445838783,0.0,0.0,0.0,0.0,0.0,0.0,6850.0,7.394922483210867,78.515,17.491,0.006,0.597,2.971,42231.0,2.09794960316723
virginia,smyth county,2009,1997-03-03,0.0,11.8299999237061,8.0396276763145,14.75,20.8700008392334,16.6299999926953,16.2999992370605,25.2700004577637,18.3262765661199,33081.0,28.29313804900453,68.716,24.215,0.141,1.769,4.754,36103.0,3.1753170078564
virginia,henry county,2009,1997-03-03,1.17999994754791,3.4300000667572,1.8005827506939,5.15000009536743,6.73999977111816,5.67503496983668,27.6200008392334,38.0400009155273,34.1899533216214,57923.0,58.49126456951707,71.466,12.329,0.378,3.931,7.886,34437.0,4.65616453505862
virginia,fairfax county,2009,1997-05-25,0.0,0.0,0.0,0.0,0.0,0.0,18.3899993896484,50.9199981689453,35.8922286329343,974761.0,962.5003737885662,32.404,3.185,2.225,32.975,26.245,104259.0,8.17315963154561
virginia,roanoke county,2009,1997-06-01,0.0,6.90000009536743,0.590158730020954,3.8199999332428,10.6000003814697,5.55063493668087,26.9300003051758,36.4799995422363,29.3347618163578,85809.0,132.2345600787002,69.098,10.092,0.404,7.697,12.222,57800.0,5.43644188598091
virginia,warren county,2009,1997-06-18,0.0,0.0,0.0,0.0,14.4399995803833,4.10298911903215,0.0,41.939998626709,22.8239674671837,31550.0,56.77131092985894,63.462,23.115,0.251,3.638,7.844,59630.0,4.40909233902084
virginia,botetourt county,2009,1997-06-01,0.0,8.19999980926514,0.397763865578367,0.0,13.8500003814697,5.33565295184921,32.7400016784668,58.25,43.201574253908,30564.0,21.80185631550366,74.138,17.2,0.071,1.819,4.943,59823.0,3.46421073276009
virginia,frederick county,2009,1997-06-18,0.0,0.0,0.0,0.0,11.5299997329712,3.9249799165381,14.6999998092651,33.939998626709,24.6209504294747,59578.0,55.6796543153456,55.39,32.383,0.234,4.381,6.71,62291.0,4.62866288229731
virginia,wythe county,2009,1997-06-02,14.8999996185303,20.9599990844727,16.6354511590829,5.30999994277954,11.3100004196167,7.45710528524298,8.68000030517578,20.9300003051758,13.2745864731925,27623.0,23.08745748041805,54.266,37.606,0.092,2.005,4.941,38490.0,3.51063670929682
virginia,alleghany county,2009,1997-06-01,0.0,0.0,0.0,5.67999982833862,17.1000003814697,7.54128119156087,21.7000007629395,41.5299987792969,30.8929118126284,17200.0,14.870960812631123,89.251,4.772,0.081,1.631,3.281,42005.0,2.37707673646068
virginia,danville city,2009,1997-04-29,12.5299997329712,16.5400009155273,14.320656929573,28.6900005340576,30.5799999237061,29.5167152933831,26.8700008392334,37.7099990844727,33.6318248414645,48256.0,435.348528677416,34.303,6.226,4.32,32.064,20.671,29482.0,9.46865875957049
virginia,pittsylvania county,2009,1997-04-29,14.6999998092651,22.0699996948242,19.0815647626095,13.2200002670288,32.7299995422363,25.1738788910049,0.0,36.8899993896484,12.2397481932057,61744.0,24.60208804181706,60.289,26.404,0.038,1.816,5.592,39765.0,3.79569411639451
virginia,culpeper county,2009,1997-11-07,0.0,0.0,0.0,48.5200004577637,51.7700004577637,49.8888000488281,38.5200004577637,40.2400016784668,39.2423997497559,34471.0,35.10012988422696,48.267,42.734,0.094,1.582,5.008,64359.0,3.71813288100678
virginia,shenandoah county,2009,1997-11-07,0.0,0.0,0.0,46.2200012207031,62.6699981689453,50.3357881152112,36.4500007629395,47.2099990844727,39.4141168905341,35239.0,26.77899683374668,60.194,31.006,0.088,2.58,5.534,50436.0,2.81425451137771
virginia,orange county,2009,1997-11-07,0.0,0.0,0.0,39.439998626709,49.060001373291,46.3075106519334,40.310001373291,49.9700012207031,44.9145104915538,26002.0,29.48307320492983,56.787,33.875,0.066,1.113,5.518,55416.0,3.2041353129555
virginia,rappahannock county,2009,1997-11-07,0.0,0.0,0.0,57.2400016784668,80.5800018310547,65.8528748703003,33.5999984741211,47.5099983215332,37.1341749763489,7080.0,10.262343193081032,68.307,27.859,0.002,0.381,3.181,58500.0,2.91978665459699
virginia,frederick county,2009,1997-11-07,0.0,0.0,0.0,30.1299991607666,52.2900009155273,40.1012449634761,42.560001373291,58.6800003051758,51.0125300906589,59578.0,55.6796543153456,55.39,32.383,0.234,4.381,6.71,62291.0,4.62866288229731
virginia,warren county,2009,1997-11-07,0.0,0.0,0.0,51.7700004577637,70.4700012207031,59.6348369432532,33.2000007629395,42.4300003051758,37.3504347593888,31550.0,56.77131092985894,63.462,23.115,0.251,3.638,7.844,59630.0,4.40909233902084
virginia,clarke county,2009,1997-11-07,0.0,0.0,0.0,29.1399993896484,38.3400001525879,33.7810052639593,53.1199989318848,58.4500007629395,55.6797352947255,12701.0,27.869588345992724,37.637,54.08,0.046,1.922,5.287,68768.0,4.57386959549341
virginia,fauquier county,2009,1997-11-07,0.0,0.0,0.0,0.0,68.5,40.0238878246496,33.560001373291,50.4199981689453,42.6299239111491,55591.0,33.12347693176788,48.664,43.608,0.046,1.532,4.96,82872.0,3.85461996816668
virginia,page county,2009,1997-11-07,0.0,0.0,0.0,50.0800018310547,76.3199996948242,57.8941132869627,38.2099990844727,58.1199989318848,45.0175122697952,23206.0,28.901250081439663,66.44,24.428,0.063,2.489,5.423,42359.0,3.00747856384473
virginia,loudoun county,2009,1997-11-07,0.0,0.0,0.0,0.0,36.3400001525879,29.2332240925279,42.9900016784668,56.9599990844727,50.0083509892792,173897.0,130.18646998654833,37.278,48.001,0.436,5.747,7.51,112021.0,4.46909682117428
virginia,greene county,2009,1998-01-23,0.0,0.0,0.0,26.1299991607666,26.8299999237061,26.4604839201896,9.59000015258789,12.2299995422363,10.7918548891621,15360.0,38.02912843568386,67.293,24.441,0.032,1.254,6.326,54153.0,3.92129790058834
virginia,craig county,2009,1998-01-08,0.0,6.6399998664856,3.01509863120109,40.3199996948242,53.7799987792969,47.1901062254841,3.75999999046326,16.3099994659424,9.45986340874424,5089.0,5.988676202925289,84.823,11.093,0.002,0.307,3.27,48845.0,1.91346892248597
virginia,highland county,2009,1998-01-08,3.40000009536743,8.17000007629395,5.18592327104198,31.3099994659424,50.0299987792969,38.5381175093799,13.6700000762939,27.5100002288818,21.1491846329303,2533.0,2.355694191439561,79.337,16.765,0.004,0.21,2.384,43537.0,1.71960462977279
virginia,augusta county,2009,1998-01-08,3.70000004768372,19.6200008392334,6.87015895935776,32.8699989318848,62.5400009155273,47.8083759537218,16.0799999237061,26.3099994659424,19.7506081397235,65772.0,26.25933935790099,57.394,35.033,0.095,2.122,4.999,49364.0,3.06089381937111
virginia,nelson county,2009,1998-01-08,7.90999984741211,17.6499996185303,11.5896066472318,18.8400001525879,43.9900016784668,31.2178517715293,2.26999998092651,10.0100002288818,5.38915280134342,14469.0,11.867379224720365,78.576,13.524,0.008,0.68,4.547,44326.0,3.18757280085715
virginia,albemarle county,2009,1998-01-08,7.8600001335144,26.5400009155273,12.0411068459218,21.0400009155273,49.6800003051758,32.5193262935488,1.25999999046326,28.1399993896484,8.0363233910947,84622.0,45.3490666674195,66.619,22.675,0.103,1.894,6.632,64306.0,3.64281088960068
virginia,rockingham county,2009,1998-01-08,0.0,11.9499998092651,0.53711340042324,25.6499996185303,44.2400016784668,31.3706186025823,13.3699998855591,35.310001373291,25.0351340172627,67850.0,30.827527533807267,57.54,34.214,0.072,2.619,5.123,51232.0,3.42058282652359
virginia,greene county,2009,1998-01-08,12.3100004196167,15.9200000762939,14.2625806408544,26.1200008392334,33.2700004577637,29.5097581032784,3.36999988555908,7.15999984741211,5.36145159890575,15360.0,38.02912843568386,67.293,24.441,0.032,1.254,6.326,54153.0,3.92129790058834
virginia,page county,2009,1998-01-08,0.0,0.0,0.0,35.0900001525879,55.0,41.9149506949439,13.8400001525879,31.9599990844727,18.9874630538114,23206.0,28.901250081439663,66.426,24.401,0.063,2.497,5.44,42359.0,3.00747856384473
virginia,madison county,2009,1998-01-08,0.0,28.8299999237061,9.86663445028898,20.0,55.0,34.9907407683835,3.70000004768372,33.5499992370605,13.9270048321925,12557.0,15.120708597466926,61.902,32.936,0.017,0.6,4.078,52964.0,2.90820903446992
virginia,shenandoah county,2009,1998-01-08,0.0,0.0,0.0,29.1499996185303,42.9000015258789,33.3950271658275,11.9300003051758,24.0699996948242,15.1572690230349,35239.0,26.77899683374668,60.211,30.955,0.087,2.591,5.569,50436.0,2.81425451137771
virginia,culpeper county,2009,1998-01-08,0.0,14.9700002670288,9.65799995422363,16.2199993133545,19.0699996948242,17.7843999481201,7.55999994277954,9.40999984741211,8.19,34471.0,35.10012988422696,48.112,42.73,0.094,1.593,5.074,64359.0,3.71813288100678
virginia,rappahannock county,2009,1998-01-08,0.0,0.0,0.0,18.7399997711182,42.9199981689453,27.5721250200272,13.4099998474121,32.2799987792969,19.5019999742508,7080.0,10.262343193081032,68.291,27.832,0.002,0.382,3.199,58500.0,2.91978665459699
virginia,culpeper county,2009,1998-01-28,0.0,0.0,0.0,38.7400016784668,40.2400016784668,39.2140000915527,23.5,25.4599990844727,24.5991998291016,34471.0,35.10012988422696,48.112,42.73,0.094,1.593,5.074,64359.0,3.71813288100678
virginia,culpeper county,2009,1998-06-23,0.0,0.0,0.0,8.55000019073486,9.68000030517578,8.95520000457764,8.07999992370605,9.65999984741211,8.96639995574951,34471.0,35.10012988422696,48.112,42.73,0.094,1.593,5.074,64359.0,3.71813288100678
virginia,alleghany county,2009,1998-01-08,0.0,0.0,0.0,35.9099998474121,42.7999992370605,39.1181197650421,8.15999984741211,16.2000007629395,11.7233277811187,17200.0,14.870960812631123,89.172,4.786,0.081,1.633,3.302,42005.0,2.37707673646068
virginia,madison county,2009,1998-05-07,0.839999973773956,12.1400003433228,8.41254426978061,0.0,5.48000001907349,1.79373590948117,34.0400009155273,57.0999984741211,49.4970531310052,12557.0,15.120708597466926,61.902,32.936,0.017,0.6,4.078,52964.0,2.90820903446992
virginia,bath county,2009,1998-01-08,6.26999998092651,25.7900009155273,15.0192500043798,30.5,51.2099990844727,38.2788795736101,7.26999998092651,23.5499992370605,12.6589536878798,5032.0,3.671315035708832,89.735,6.18,0.01,0.369,2.338,46250.0,1.64677101074373
virginia,frederick county,2009,1998-01-28,0.0,0.0,0.0,18.3899993896484,31.1499996185303,24.598018733054,13.0600004196167,17.7800006866455,14.5909103128007,59578.0,55.6796543153456,55.384,32.239,0.234,4.406,6.827,62291.0,4.62866288229731
virginia,floyd county,2009,1998-01-08,0.970000028610229,13.9799995422363,6.1021516025795,65.4400024414062,81.4599990844727,73.9972127713901,3.25,12.3900003433228,7.47051345573369,13942.0,14.131566098722416,62.737,29.938,0.009,0.565,6.02,40539.0,3.67793824804542
virginia,madison county,2009,1998-01-28,0.0,0.0,0.0,37.3199996948242,60.9900016784668,44.4829146466585,17.0599994659424,33.4900016784668,21.7666022259256,12557.0,15.120708597466926,61.902,32.936,0.017,0.6,4.078,52964.0,2.90820903446992
virginia,pulaski county,2009,1998-01-08,0.829999983310699,8.26000022888184,4.36684049382532,44.3600006103516,63.7400016784668,54.4806441558651,1.30999994277954,9.06999969482422,3.54082823055654,35149.0,42.431063654585785,56.886,29.694,0.231,3.738,6.226,38234.0,3.59248320512942
virginia,carroll county,2009,1998-01-08,0.0,17.6399993896484,10.6707222240943,64.75,82.4400024414062,77.7054443359375,0.660000026226044,11.7299995422363,6.84627778563235,29284.0,23.81621595769733,61.903,28.538,0.029,1.084,7.001,34794.0,4.08607072490117
virginia,orange county,2009,1998-01-28,0.0,0.0,0.0,36.8600006103516,41.689998626709,38.2362979158442,20.4400005340576,27.6299991607666,24.010106366746,26002.0,29.48307320492983,56.583,33.878,0.066,1.119,5.574,55416.0,3.2041353129555
virginia,giles county,2009,1998-01-08,2.8199999332428,11.3800001144409,6.22991572739033,34.1500015258789,47.6199989318848,41.869550533509,3.25,11.5100002288818,6.23297753829635,16721.0,18.07270770824568,79.922,13.132,0.086,1.567,4.228,39963.0,2.87732232538999
virginia,fauquier county,2009,1998-01-08,0.0,3.99000000953674,0.0301425855875922,8.14000034332275,46.1699981689453,24.5640684615523,10.0299997329712,19.9500007629395,13.26345056726,55591.0,33.12347693176788,48.583,43.582,0.046,1.54,5.008,82872.0,3.85461996816668
virginia,clarke county,2009,1998-01-28,0.0,0.0,0.0,17.25,21.4200000762939,18.9465608748179,16.9599990844727,20.1599998474121,18.7823809770049,12701.0,27.869588345992724,37.672,54.008,0.046,1.927,5.332,68768.0,4.57386959549341
virginia,pittsylvania county,2009,1998-05-07,0.0,17.6800003051758,0.096594724723761,0.0,6.92000007629395,1.10388489144383,19.3299999237061,41.1500015258789,31.5669065253626,61744.0,24.60208804181706,59.548,26.49,0.039,1.826,5.645,39765.0,3.79569411639451
virginia,albemarle county,2009,1998-01-28,0.0,0.0,0.0,38.3499984741211,51.7799987792969,41.2279595860618,18.2800006866455,32.1100006103516,21.3549374349996,84622.0,45.3490666674195,66.619,22.675,0.103,1.894,6.632,64306.0,3.64281088960068
virginia,roanoke county,2009,1998-01-08,1.79999995231628,5.71000003814697,3.05634919518516,43.2700004577637,49.0400009155273,45.9933331807454,9.18000030517578,16.6100006103516,12.2425397010077,85809.0,132.2345600787002,68.972,10.057,0.404,7.739,12.335,57800.0,5.43644188598091
virginia,henry county,2009,1998-04-19,15.4200000762939,21.5599994659424,18.8227505517173,2.21000003814697,5.90999984741211,3.12400932078595,26.1000003814697,29.0799999237061,27.2479953721409,57923.0,58.49126456951707,70.743,12.448,0.378,3.939,7.958,34437.0,4.65616453505862
virginia,wythe county,2009,1998-04-19,0.0,10.4200000762939,0.216315789330275,1.75,8.03999996185303,3.7256015041717,31.3999996185303,41.060001373291,36.1168797069922,27623.0,23.08745748041805,54.163,37.61,0.092,2.013,4.983,38490.0,3.51063670929682
virginia,patrick county,2009,1998-04-19,0.0,16.7900009155273,3.95473557022902,2.4300000667572,4.11999988555908,3.17468750763398,27.3500003814697,33.7400016784668,30.1257692621304,19428.0,15.531886093538018,76.478,15.397,0.02,0.593,5.69,36895.0,3.42104684748772
virginia,spotsylvania county,2009,1998-06-23,0.0,0.0,0.0,0.0,15.1099996566772,7.87403607287832,8.98999977111816,27.9300003051758,16.153168003078,91504.0,87.89223067778534,66.305,13.279,0.189,3.92,7.795,77225.0,4.33446773773011
virginia,madison county,2009,1998-01-23,0.0,0.0,0.0,24.5300006866455,28.6900005340576,26.3985024266389,6.8899998664856,15.3999996185303,9.77449277902379,12557.0,15.120708597466926,61.902,32.936,0.017,0.6,4.078,52964.0,2.90820903446992
virginia,botetourt county,2009,1998-01-08,0.0,13.4700002670288,5.92033989122387,37.9199981689453,48.9799995422363,44.1254472033069,13.539999961853,35.3899993896484,21.4240429090046,30564.0,21.80185631550366,74.055,17.195,0.071,1.827,5.002,59823.0,3.46421073276009
virginia,montgomery county,2009,1998-01-15,0.709999978542328,1.60000002384186,1.32857142317863,3.33999991416931,4.98999977111816,4.16119049844288,23.1100006103516,24.7399997711182,24.085714385623,83753.0,83.59174475343929,62.023,23.867,0.323,5.143,7.894,41815.0,4.34788360118857
virginia,wythe county,2009,1998-01-08,0.0,0.0,0.0,47.4700012207031,61.4199981689453,51.7882707065209,0.689999997615814,12.8199996948242,5.14056392092454,27623.0,23.08745748041805,54.163,37.61,0.092,2.013,4.983,38490.0,3.51063670929682
virginia,prince william county,2009,1998-01-28,0.0,0.0,0.0,17.3500003814697,29.8899993896484,23.4499409880962,34.9099998474121,41.7900009155273,38.8807669332949,284301.0,327.4204619059109,51.918,18.461,0.855,12.412,12.837,88850.0,5.60178760195066
virginia,stafford county,2009,1998-01-28,0.0,0.0,0.0,21.5200004577637,29.3899993896484,26.3304433117946,35.3300018310547,39.7099990844727,38.0560590058125,93527.0,134.1393231589378,67.468,9.983,0.222,6.031,9.851,90586.0,3.43997396813646
virginia,rockbridge county,2009,1998-01-08,2.77999997138977,16.1100006103516,6.64533145807694,39.8400001525879,59.3199996948242,47.6297320001384,17.2099990844727,36.3199996948242,25.5370098485261,20837.0,13.486166980222045,69.239,23.938,0.053,1.419,4.655,43311.0,3.32957338313601
virginia,warren county,2009,1998-01-28,0.0,0.0,0.0,25.2700004577637,34.0499992370605,28.9978261615919,17.1000003814697,21.9300003051758,19.4448369585949,31550.0,56.77131092985894,63.458,22.985,0.259,3.664,7.965,59630.0,4.40909233902084
virginia,rockbridge county,2009,1998-01-28,0.0,0.0,0.0,31.6100006103516,60.8499984741211,38.4077996898269,15.0799999237061,48.2099990844727,30.8550634411057,20837.0,13.486166980222045,69.239,23.938,0.053,1.419,4.655,43311.0,3.32957338313601
virginia,appomattox county,2009,1998-01-28,0.0,0.0,0.0,41.5699996948242,46.6500015258789,43.9892405015004,20.4699993133545,25.7399997711182,23.4317299404225,13691.0,15.81613466544873,64.314,21.718,0.04,1.154,4.937,47412.0,3.64192875344962
virginia,shenandoah county,2009,1998-06-15,9.63000011444092,19.6800003051758,14.3279075881709,6.32000017166138,14.4700002670288,9.85046195530373,16.6399993896484,26.2900009155273,22.8714673622795,35239.0,26.77899683374668,60.211,30.955,0.087,2.591,5.569,50436.0,2.81425451137771
virginia,clarke county,2009,1998-01-08,0.0,0.0,0.0,26.3199996948242,37.7700004577637,33.2797353330743,13.6300001144409,19.0,16.1007407405389,12701.0,27.869588345992724,37.672,54.008,0.046,1.927,5.332,68768.0,4.57386959549341
virginia,loudoun county,2009,1998-01-08,0.0,4.80999994277954,1.35422832951989,8.86999988555908,43.3199996948242,24.265824496368,6.8600001335144,30.1200008392334,16.9965856266828,173897.0,130.18646998654833,37.063,47.787,0.437,5.854,7.846,112021.0,4.46909682117428
virginia,rappahannock county,2009,1998-01-28,0.0,0.0,0.0,35.7000007629395,50.9199981689453,40.6686749839783,19.6900005340576,28.9699993133545,23.6308499526978,7080.0,10.262343193081032,68.291,27.832,0.002,0.382,3.199,58500.0,2.91978665459699
virginia,fauquier county,2009,1998-01-28,0.0,0.0,0.0,0.0,40.1500015258789,29.6693156100951,20.3799991607666,34.6199989318848,27.7232034034149,55591.0,33.12347693176788,48.583,43.582,0.046,1.54,5.008,82872.0,3.85461996816668
virginia,montgomery county,2009,1998-06-02,0.0,0.0,0.0,0.0,0.0,0.0,19.3199996948242,23.1000003814697,21.1254762013753,83753.0,83.59174475343929,62.023,23.867,0.323,5.143,7.894,41815.0,4.34788360118857
virginia,charlottesville city,2009,1998-06-23,0.0,0.0,0.0,10.8699998855591,11.6499996185303,11.2933333225739,28.6499996185303,35.0900001525879,31.975640810453,40117.0,1511.8744344886004,7.624,0.271,6.148,51.758,33.848,38369.0,13.9172307611459
virginia,shenandoah county,2009,1998-01-28,0.0,0.0,0.0,30.8199996948242,45.8300018310547,34.7702853757402,10.4099998474121,21.75,13.9479755318683,35239.0,26.77899683374668,60.211,30.955,0.087,2.591,5.569,50436.0,2.81425451137771
virginia,montgomery county,2009,1998-04-19,0.0,8.40999984741211,1.2642857006618,3.96000003814697,6.19999980926514,5.11785716102237,35.75,38.189998626709,37.1390475318545,83753.0,83.59174475343929,62.023,23.867,0.323,5.143,7.894,41815.0,4.34788360118857
virginia,madison county,2009,1998-06-23,0.0,0.0,0.0,7.98000001907349,11.1099996566772,9.4171014400304,6.73999977111816,18.8899993896484,12.33983895245,12557.0,15.120708597466926,61.902,32.936,0.017,0.6,4.078,52964.0,2.90820903446992
