state,county,year,total_road_km,area_km2,road_density_km_per_km2
VA,accomack,2011,3892.905088,1456.254844,2.673230654
VA,accomack,2012,3891.45311,1456.254844,2.672233591
VA,accomack,2013,3885.52855,1456.254844,2.668165237
VA,accomack,2014,3906.398989,1456.254844,2.682496821
VA,accomack,2015,3906.25463,1456.254844,2.682397691
VA,accomack,2016,3906.493983,1456.254844,2.682562053
VA,accomack,2017,3879.733202,1456.254844,2.664185612
VA,accomack,2018,3839.358338,1456.254844,2.636460476
VA,accomack,2019,3836.446113,1456.254844,2.634460671
VA,accomack,2020,3835.048537,1456.254844,2.633500966
VA,accomack,2021,3835.048537,1456.254844,2.633500966
VA,accomack,2022,3835.048537,1456.254844,2.633500966
VA,accomack,2023,3834.656471,1456.254844,2.633231737
VA,albemarle,2011,6849.399827,1880.251277,3.64281089
VA,albemarle,2012,6848.621604,1880.251277,3.642396996
VA,albemarle,2013,6846.226599,1880.251277,3.641123228
VA,albemarle,2014,6903.902092,1880.251277,3.671797581
VA,albemarle,2015,6903.531114,1880.251277,3.671600279
VA,albemarle,2016,6902.524023,1880.251277,3.671064664
VA,albemarle,2017,6900.981956,1880.251277,3.670244525
VA,albemarle,2018,6867.167611,1880.251277,3.652260575
VA,albemarle,2019,6867.260307,1880.251277,3.652309875
VA,albemarle,2020,6831.145422,1880.251277,3.633102397
VA,albemarle,2021,6831.145422,1880.251277,3.633102397
VA,albemarle,2022,6831.696209,1880.251277,3.63339533
VA,albemarle,2023,6831.667819,1880.251277,3.633380231
VA,alexandria,2011,577.5187698,39.92555115,14.46489161
VA,alexandria,2012,623.4522418,39.92555115,15.6153697
VA,alexandria,2013,663.9836076,39.92555115,16.63054331
VA,alexandria,2014,680.0973301,39.92555115,17.03413755
VA,alexandria,2015,679.9433684,39.92555115,17.03028133
VA,alexandria,2016,679.9563055,39.92555115,17.03060536
VA,alexandria,2017,632.4857545,39.92555115,15.84162864
VA,alexandria,2018,634.52354,39.92555115,15.89266827
VA,alexandria,2019,644.622625,39.92555115,16.14561619
VA,alexandria,2020,645.0575971,39.92555115,16.15651077
VA,alexandria,2021,645.0575971,39.92555115,16.15651077
VA,alexandria,2022,644.9884647,39.92555115,16.15477924
VA,alexandria,2023,644.9884647,39.92555115,16.15477924
MD,allegany,2011,3847.03709,1108.072538,3.471827844
MD,allegany,2012,3761.483372,1108.072538,3.394618352
MD,allegany,2013,3755.703204,1108.072538,3.389401935
MD,allegany,2014,3755.655552,1108.072538,3.389358931
MD,allegany,2015,3754.273685,1108.072538,3.388111841
MD,allegany,2016,3746.090351,1108.072538,3.380726643
MD,allegany,2017,3723.221436,1108.072538,3.36008818
MD,allegany,2018,3568.913611,1108.072538,3.220830306
MD,allegany,2019,3568.370794,1108.072538,3.220340431
MD,allegany,2020,3548.575272,1108.072538,3.202475606
MD,allegany,2021,3548.575272,1108.072538,3.202475606
MD,allegany,2022,3473.278669,1108.072538,3.134522832
MD,allegany,2023,3474.868773,1108.072538,3.13595785
VA,alleghany,2011,2769.564965,1165.113824,2.377076736
VA,alleghany,2012,2750.690822,1165.113824,2.360877338
VA,alleghany,2013,2712.280086,1165.113824,2.32790997
VA,alleghany,2014,2644.591143,1165.113824,2.269813549
VA,alleghany,2015,2644.151356,1165.113824,2.269436086
VA,alleghany,2016,2644.151356,1165.113824,2.269436086
VA,alleghany,2017,2649.068806,1165.113824,2.273656662
VA,alleghany,2018,2497.431807,1165.113824,2.143508863
VA,alleghany,2019,2493.939957,1165.113824,2.14051186
VA,alleghany,2020,2503.228314,1165.113824,2.148483919
VA,alleghany,2021,2503.228314,1165.113824,2.148483919
VA,alleghany,2022,2503.228314,1165.113824,2.148483919
VA,alleghany,2023,2503.228314,1165.113824,2.148483919
VA,amelia,2011,3004.177581,928.7111,3.234781603
VA,amelia,2012,3002.785727,928.7111,3.233282909
VA,amelia,2013,3002.428989,928.7111,3.232898787
VA,amelia,2014,3002.072522,928.7111,3.232514958
VA,amelia,2015,3002.071161,928.7111,3.232513492
VA,amelia,2016,3002.071161,928.7111,3.232513492
VA,amelia,2017,3002.165026,928.7111,3.232614562
VA,amelia,2018,2915.639254,928.7111,3.139446975
VA,amelia,2019,2857.386779,928.7111,3.076722975
VA,amelia,2020,2826.480044,928.7111,3.043443805
VA,amelia,2021,2826.480044,928.7111,3.043443805
VA,amelia,2022,2826.480044,928.7111,3.043443805
VA,amelia,2023,2826.480044,928.7111,3.043443805
VA,amherst,2011,4511.926796,1240.409098,3.637450581
VA,amherst,2012,4507.978512,1240.409098,3.634267531
VA,amherst,2013,4452.824,1240.409098,3.589802756
VA,amherst,2014,4452.699489,1240.409098,3.589702377
VA,amherst,2015,4452.699459,1240.409098,3.589702353
VA,amherst,2016,4458.216074,1240.409098,3.594149769
VA,amherst,2017,4459.417434,1240.409098,3.595118288
VA,amherst,2018,4362.289308,1240.409098,3.516814988
VA,amherst,2019,4362.289308,1240.409098,3.516814988
VA,amherst,2020,4362.882977,1240.409098,3.517293596
VA,amherst,2021,4361.447579,1240.409098,3.516136398
VA,amherst,2022,4361.447579,1240.409098,3.516136398
VA,amherst,2023,4361.447579,1240.409098,3.516136398
MD,anne arundel,2011,6677.814748,1163.962305,5.73714004
MD,anne arundel,2012,6643.747802,1163.962305,5.707871956
MD,anne arundel,2013,6634.250288,1163.962305,5.699712316
MD,anne arundel,2014,6675.340963,1163.962305,5.735014726
MD,anne arundel,2015,6681.013393,1163.962305,5.739888106
MD,anne arundel,2016,6644.917708,1163.962305,5.708877063
MD,anne arundel,2017,6636.997479,1163.962305,5.702072522
MD,anne arundel,2018,6636.54008,1163.962305,5.701679555
MD,anne arundel,2019,6703.854834,1163.962305,5.759511973
MD,anne arundel,2020,6710.413761,1163.962305,5.765146972
MD,anne arundel,2021,6710.413761,1163.962305,5.765146972
MD,anne arundel,2022,6709.755303,1163.962305,5.764581269
MD,anne arundel,2023,6711.26618,1163.962305,5.765879314
VA,appomattox,2011,3164.16554,868.8158813,3.641928753
VA,appomattox,2012,3157.993803,868.8158813,3.634825135
VA,appomattox,2013,3156.287224,868.8158813,3.632860877
VA,appomattox,2014,3156.287224,868.8158813,3.632860877
VA,appomattox,2015,3154.996097,868.8158813,3.6313748
VA,appomattox,2016,3154.612896,868.8158813,3.630933738
VA,appomattox,2017,3163.02455,868.8158813,3.640615484
VA,appomattox,2018,3154.910655,868.8158813,3.631276456
VA,appomattox,2019,3154.493646,868.8158813,3.630796483
VA,appomattox,2020,3145.478015,868.8158813,3.620419565
VA,appomattox,2021,3145.478015,868.8158813,3.620419565
VA,appomattox,2022,3145.478015,868.8158813,3.620419565
VA,appomattox,2023,3145.478015,868.8158813,3.620419565
VA,arlington,2011,967.3875797,67.3813102,14.35691258
VA,arlington,2012,1059.254222,67.3813102,15.72029719
VA,arlington,2013,1060.73663,67.3813102,15.74229748
VA,arlington,2014,1068.090737,67.3813102,15.85143913
VA,arlington,2015,1066.933981,67.3813102,15.83427182
VA,arlington,2016,1066.933981,67.3813102,15.83427182
VA,arlington,2017,1068.332749,67.3813102,15.85503081
VA,arlington,2018,1077.514316,67.3813102,15.99129362
VA,arlington,2019,1088.408424,67.3813102,16.15297211
VA,arlington,2020,1093.504689,67.3813102,16.22860533
VA,arlington,2021,1093.504689,67.3813102,16.22860533
VA,arlington,2022,1093.504689,67.3813102,16.22860533
VA,arlington,2023,1093.652735,67.3813102,16.23080246
VA,augusta,2011,7696.053975,2514.315892,3.060893819
VA,augusta,2012,7722.580952,2514.315892,3.071444195
VA,augusta,2013,7699.411244,2514.315892,3.062229081
VA,augusta,2014,7697.196676,2514.315892,3.061348297
VA,augusta,2015,7697.162164,2514.315892,3.061334571
VA,augusta,2016,7697.162164,2514.315892,3.061334571
VA,augusta,2017,7691.293875,2514.315892,3.059000621
VA,augusta,2018,7670.506649,2514.315892,3.050733073
VA,augusta,2019,7671.300632,2514.315892,3.051048858
VA,augusta,2020,7664.799622,2514.315892,3.04846326
VA,augusta,2021,7664.799622,2514.315892,3.04846326
VA,augusta,2022,7664.799622,2514.315892,3.04846326
VA,augusta,2023,7664.799622,2514.315892,3.04846326
MD,baltimore,2011,13556.83142,1832.75493,7.396969009
MD,baltimore,2012,13689.86048,1832.75493,7.469553212
MD,baltimore,2013,13561.21485,1832.75493,7.399360727
MD,baltimore,2014,13566.39599,1832.75493,7.402187693
MD,baltimore,2015,13534.51253,1832.75493,7.384791228
MD,baltimore,2016,13472.40999,1832.75493,7.350906423
MD,baltimore,2017,13204.66218,1832.75493,7.204816075
MD,baltimore,2018,12867.58624,1832.75493,7.020898443
MD,baltimore,2019,12873.83359,1832.75493,7.024307163
MD,baltimore,2020,12848.97179,1832.75493,7.010741905
MD,baltimore,2021,12848.88504,1832.75493,7.010694569
MD,baltimore,2022,12848.61826,1832.75493,7.01054901
MD,baltimore,2023,12847.92568,1832.75493,7.010171119
VA,bath,2011,2280.134458,1384.609301,1.646771011
VA,bath,2012,2280.412109,1384.609301,1.646971538
VA,bath,2013,2280.412111,1384.609301,1.646971538
VA,bath,2014,2300.685708,1384.609301,1.661613645
VA,bath,2015,2300.671584,1384.609301,1.661603445
VA,bath,2016,2300.671584,1384.609301,1.661603445
VA,bath,2017,2301.867632,1384.609301,1.662467261
VA,bath,2018,2160.706187,1384.609301,1.560516881
VA,bath,2019,2160.706187,1384.609301,1.560516881
VA,bath,2020,2156.877347,1384.609301,1.557751595
VA,bath,2021,2156.877347,1384.609301,1.557751595
VA,bath,2022,2156.877347,1384.609301,1.557751595
VA,bath,2023,2156.877347,1384.609301,1.557751595
VA,bedford,2011,7911.19932,2010.612764,3.93472053
VA,bedford,2012,7910.957122,2010.612764,3.934600071
VA,bedford,2013,7918.027315,2010.612764,3.938116508
VA,bedford,2014,7874.984942,2010.612764,3.916708918
VA,bedford,2015,7874.564163,2010.612764,3.916499639
VA,bedford,2016,7874.562206,2010.612764,3.916498666
VA,bedford,2017,7874.060049,2010.612764,3.916248913
VA,bedford,2018,7783.078729,2010.612764,3.870998369
VA,bedford,2019,7787.353875,2010.612764,3.873124659
VA,bedford,2020,7777.16755,2010.612764,3.868058381
VA,bedford,2021,7772.847895,2010.612764,3.865909954
VA,bedford,2022,7771.692151,2010.612764,3.865335132
VA,bedford,2023,7771.692151,2010.612764,3.865335132
VA,bland,2011,1949.070633,929.0359644,2.097949603
VA,bland,2012,1947.80286,929.0359644,2.096584992
VA,bland,2013,1947.648126,929.0359644,2.096418439
VA,bland,2014,1946.705298,929.0359644,2.095403593
VA,bland,2015,1945.316198,929.0359644,2.093908388
VA,bland,2016,1949.617645,929.0359644,2.098538398
VA,bland,2017,1949.033724,929.0359644,2.097909875
VA,bland,2018,1766.349692,929.0359644,1.901271597
VA,bland,2019,1776.17089,929.0359644,1.911842984
VA,bland,2020,1781.324704,929.0359644,1.917390469
VA,bland,2021,1781.324704,929.0359644,1.917390469
VA,bland,2022,1781.324704,929.0359644,1.917390469
VA,bland,2023,1781.324704,929.0359644,1.917390469
VA,botetourt,2011,4898.81321,1414.121019,3.464210733
VA,botetourt,2012,4872.380693,1414.121019,3.445518897
VA,botetourt,2013,4870.603251,1414.121019,3.444261974
VA,botetourt,2014,4879.687559,1414.121019,3.45068597
VA,botetourt,2015,4878.979975,1414.121019,3.450185599
VA,botetourt,2016,4878.979975,1414.121019,3.450185599
VA,botetourt,2017,4878.843543,1414.121019,3.450089121
VA,botetourt,2018,4844.82945,1414.121019,3.426035952
VA,botetourt,2019,4860.446233,1414.121019,3.437079408
VA,botetourt,2020,4855.591931,1414.121019,3.433646673
VA,botetourt,2021,4855.591931,1414.121019,3.433646673
VA,botetourt,2022,4847.676304,1414.121019,3.428049113
VA,botetourt,2023,4847.676304,1414.121019,3.428049113
VA,bristol,2011,459.0966705,33.63965381,13.64748499
VA,bristol,2012,455.9305989,33.63965381,13.55336775
VA,bristol,2013,454.2664671,33.63965381,13.50389839
VA,bristol,2014,445.1479174,33.63965381,13.23283289
VA,bristol,2015,444.9393281,33.63965381,13.22663219
VA,bristol,2016,444.9393281,33.63965381,13.22663219
VA,bristol,2017,442.371653,33.63965381,13.15030337
VA,bristol,2018,425.4294725,33.63965381,12.64666619
VA,bristol,2019,425.3695426,33.63965381,12.64488466
VA,bristol,2020,422.6730764,33.63965381,12.56472729
VA,bristol,2021,422.6730764,33.63965381,12.56472729
VA,bristol,2022,422.6730764,33.63965381,12.56472729
VA,bristol,2023,422.6730764,33.63965381,12.56472729
VA,brunswick,2011,5310.403349,1474.725842,3.600942764
VA,brunswick,2012,5299.051447,1474.725842,3.593245128
VA,brunswick,2013,5298.990733,1474.725842,3.593203959
VA,brunswick,2014,5298.833403,1474.725842,3.593097275
VA,brunswick,2015,5298.187671,1474.725842,3.592659409
VA,brunswick,2016,5298.106356,1474.725842,3.59260427
VA,brunswick,2017,5298.97724,1474.725842,3.59319481
VA,brunswick,2018,5050.552016,1474.725842,3.424739618
VA,brunswick,2019,5050.622307,1474.725842,3.424787281
VA,brunswick,2020,5050.962136,1474.725842,3.425017717
VA,brunswick,2021,5050.69088,1474.725842,3.42483378
VA,brunswick,2022,5050.69088,1474.725842,3.42483378
VA,brunswick,2023,5050.69088,1474.725842,3.42483378
VA,buchanan,2011,4821.168726,1305.048908,3.694243715
VA,buchanan,2012,5142.59774,1305.048908,3.940540242
VA,buchanan,2013,5139.156041,1305.048908,3.937903024
VA,buchanan,2014,5157.589962,1305.048908,3.952028105
VA,buchanan,2015,5157.590097,1305.048908,3.952028208
VA,buchanan,2016,5157.590097,1305.048908,3.952028208
VA,buchanan,2017,5166.950711,1305.048908,3.959200823
VA,buchanan,2018,4812.992696,1305.048908,3.687978793
VA,buchanan,2019,4425.851922,1305.048908,3.391330314
VA,buchanan,2020,4435.673729,1305.048908,3.39885632
VA,buchanan,2021,4435.673729,1305.048908,3.39885632
VA,buchanan,2022,4435.673729,1305.048908,3.39885632
VA,buchanan,2023,4435.656444,1305.048908,3.398843075
VA,buckingham,2011,4594.430025,1511.216095,3.040220417
VA,buckingham,2012,4589.893962,1511.216095,3.037218819
VA,buckingham,2013,4585.611628,1511.216095,3.034385118
VA,buckingham,2014,4580.49516,1511.216095,3.030999456
VA,buckingham,2015,4580.491538,1511.216095,3.030997059
VA,buckingham,2016,4580.491538,1511.216095,3.030997059
VA,buckingham,2017,4580.556151,1511.216095,3.031039815
VA,buckingham,2018,4580.556151,1511.216095,3.031039815
VA,buckingham,2019,4580.556151,1511.216095,3.031039815
VA,buckingham,2020,4580.517037,1511.216095,3.031013932
VA,buckingham,2021,4580.517037,1511.216095,3.031013932
VA,buckingham,2022,4580.517037,1511.216095,3.031013932
VA,buckingham,2023,4580.517037,1511.216095,3.031013932
VA,buena vista,2011,181.0630374,16.94741251,10.68381603
VA,buena vista,2012,180.0061108,16.94741251,10.62145096
VA,buena vista,2013,180.0060998,16.94741251,10.62145031
VA,buena vista,2014,142.5199408,16.94741251,8.409539845
VA,buena vista,2015,142.5199048,16.94741251,8.409537722
VA,buena vista,2016,142.5199048,16.94741251,8.409537722
VA,buena vista,2017,136.2193561,16.94741251,8.037767183
VA,buena vista,2018,133.5814553,16.94741251,7.882115058
VA,buena vista,2019,133.5814553,16.94741251,7.882115058
VA,buena vista,2020,133.581455,16.94741251,7.882115036
VA,buena vista,2021,133.581455,16.94741251,7.882115036
VA,buena vista,2022,133.581455,16.94741251,7.882115036
VA,buena vista,2023,133.581455,16.94741251,7.882115036
MD,calvert,2011,2700.533714,615.5720512,4.387031069
MD,calvert,2012,2666.316941,615.5720512,4.331445744
MD,calvert,2013,2659.310118,615.5720512,4.320063123
MD,calvert,2014,2659.310118,615.5720512,4.320063123
MD,calvert,2015,2656.607423,615.5720512,4.315672581
MD,calvert,2016,2612.164513,615.5720512,4.243474842
MD,calvert,2017,2611.499756,615.5720512,4.242394941
MD,calvert,2018,2450.838574,615.5720512,3.981400015
MD,calvert,2019,2457.849249,615.5720512,3.992788893
MD,calvert,2020,2447.5982,615.5720512,3.97613601
MD,calvert,2021,2447.5982,615.5720512,3.97613601
MD,calvert,2022,2447.464419,615.5720512,3.975918683
MD,calvert,2023,2446.371438,615.5720512,3.974143129
VA,campbell,2011,5323.953104,1312.340917,4.056836937
VA,campbell,2012,5319.553491,1312.340917,4.053484445
VA,campbell,2013,5306.21564,1312.340917,4.04332104
VA,campbell,2014,5305.824831,1312.340917,4.043023245
VA,campbell,2015,5305.843402,1312.340917,4.043037396
VA,campbell,2016,4644.405703,1312.340917,3.539023774
VA,campbell,2017,4030.543697,1312.340917,3.071262692
VA,campbell,2018,3871.71097,1312.340917,2.950232612
VA,campbell,2019,3862.653051,1312.340917,2.943330504
VA,campbell,2020,3864.326549,1312.340917,2.944605704
VA,campbell,2021,3864.326549,1312.340917,2.944605704
VA,campbell,2022,3864.326549,1312.340917,2.944605704
VA,campbell,2023,3864.328984,1312.340917,2.94460756
MD,caroline,2011,2333.382232,844.4434048,2.763219202
MD,caroline,2012,2325.417723,844.4434048,2.753787536
MD,caroline,2013,2296.28881,844.4434048,2.719292729
MD,caroline,2014,2296.168661,844.4434048,2.719150446
MD,caroline,2015,2252.35828,844.4434048,2.667269668
MD,caroline,2016,2245.113962,844.4434048,2.658690859
MD,caroline,2017,2238.763952,844.4434048,2.651171102
MD,caroline,2018,2217.268401,844.4434048,2.625715812
MD,caroline,2019,2184.107527,844.4434048,2.586446308
MD,caroline,2020,2181.829491,844.4434048,2.583748631
MD,caroline,2021,2181.829491,844.4434048,2.583748631
MD,caroline,2022,2181.829491,844.4434048,2.583748631
MD,caroline,2023,2181.829491,844.4434048,2.583748631
VA,caroline,2011,4337.101346,1390.868095,3.118269347
VA,caroline,2012,4341.848676,1390.868095,3.121682561
VA,caroline,2013,4341.253698,1390.868095,3.121254786
VA,caroline,2014,4328.271832,1390.868095,3.111921143
VA,caroline,2015,4328.047279,1390.868095,3.111759695
VA,caroline,2016,4327.675315,1390.868095,3.111492262
VA,caroline,2017,4327.810128,1390.868095,3.111589189
VA,caroline,2018,4267.571243,1390.868095,3.06827891
VA,caroline,2019,4267.668328,1390.868095,3.068348712
VA,caroline,2020,4265.439284,1390.868095,3.066746084
VA,caroline,2021,4265.439284,1390.868095,3.066746084
VA,caroline,2022,4265.439284,1390.868095,3.066746084
VA,caroline,2023,4265.106586,1390.868095,3.066506883
MD,carroll,2011,4564.884587,1172.847444,3.89213841
MD,carroll,2012,4543.214084,1172.847444,3.873661579
MD,carroll,2013,4516.988313,1172.847444,3.85130081
MD,carroll,2014,4517.084314,1172.847444,3.851382663
MD,carroll,2015,4514.914384,1172.847444,3.849532525
MD,carroll,2016,4511.537008,1172.847444,3.846652886
MD,carroll,2017,4514.5649,1172.847444,3.849234545
MD,carroll,2018,4481.393483,1172.847444,3.820951739
MD,carroll,2019,4501.724006,1172.847444,3.838286068
MD,carroll,2020,4471.303035,1172.847444,3.812348363
MD,carroll,2021,4471.303036,1172.847444,3.812348364
MD,carroll,2022,4471.281463,1172.847444,3.81232997
MD,carroll,2023,4471.022202,1172.847444,3.812108917
VA,carroll,2011,5056.033635,1237.3828,4.086070725
VA,carroll,2012,5055.669561,1237.3828,4.085776495
VA,carroll,2013,5051.578488,1237.3828,4.082470265
VA,carroll,2014,5051.151573,1237.3828,4.08212525
VA,carroll,2015,5049.092193,1237.3828,4.080460947
VA,carroll,2016,5086.197648,1237.3828,4.110447993
VA,carroll,2017,5081.860529,1237.3828,4.106942919
VA,carroll,2018,4897.119936,1237.3828,3.957643452
VA,carroll,2019,4897.040861,1237.3828,3.957579546
VA,carroll,2020,4875.690396,1237.3828,3.940325011
VA,carroll,2021,4875.690396,1237.3828,3.940325011
VA,carroll,2022,4875.039174,1237.3828,3.939798722
VA,carroll,2023,4875.039174,1237.3828,3.939798722
MD,cecil,2011,3579.576324,975.6261026,3.669004258
MD,cecil,2012,3562.782847,975.6261026,3.651791232
MD,cecil,2013,3482.715641,975.6261026,3.569723721
MD,cecil,2014,3481.335964,975.6261026,3.568309576
MD,cecil,2015,3487.64097,975.6261026,3.574772098
MD,cecil,2016,3479.651857,975.6261026,3.566583394
MD,cecil,2017,3458.674834,975.6261026,3.545082307
MD,cecil,2018,3408.831774,975.6261026,3.493994026
MD,cecil,2019,3391.862089,975.6261026,3.47660039
MD,cecil,2020,3392.151232,975.6261026,3.476896757
MD,cecil,2021,3391.624622,975.6261026,3.47635699
MD,cecil,2022,3390.842218,975.6261026,3.47555504
MD,cecil,2023,3390.799114,975.6261026,3.475510859
MD,charles,2011,4595.921113,1254.410108,3.663810651
MD,charles,2012,4579.698571,1254.410108,3.650878244
MD,charles,2013,4567.881881,1254.410108,3.641458127
MD,charles,2014,4568.017221,1254.410108,3.641566018
MD,charles,2015,4556.71106,1254.410108,3.632552889
MD,charles,2016,4579.190024,1254.410108,3.650472837
MD,charles,2017,4579.507152,1254.410108,3.650725647
MD,charles,2018,4301.867256,1254.410108,3.429394605
MD,charles,2019,4302.238871,1254.410108,3.429690852
MD,charles,2020,4318.519889,1254.410108,3.442669876
MD,charles,2021,4316.735968,1254.410108,3.441247756
MD,charles,2022,4316.745945,1254.410108,3.44125571
MD,charles,2023,4147.909611,1254.410108,3.306661502
VA,charles city,2011,1429.284299,518.7398746,2.755300621
VA,charles city,2012,1428.688376,518.7398746,2.754151833
VA,charles city,2013,1428.210397,518.7398746,2.753230409
VA,charles city,2014,1428.210397,518.7398746,2.753230409
VA,charles city,2015,1423.350306,518.7398746,2.743861375
VA,charles city,2016,1423.350306,518.7398746,2.743861375
VA,charles city,2017,1423.471707,518.7398746,2.744095407
VA,charles city,2018,1421.259674,518.7398746,2.739831163
VA,charles city,2019,1418.784322,518.7398746,2.735059306
VA,charles city,2020,1419.064004,518.7398746,2.735598463
VA,charles city,2021,1419.064004,518.7398746,2.735598463
VA,charles city,2022,1419.064004,518.7398746,2.735598463
VA,charles city,2023,1418.844971,518.7398746,2.735176223
VA,charlotte,2011,4101.665236,1236.786327,3.316389538
VA,charlotte,2012,4105.024793,1236.786327,3.319105898
VA,charlotte,2013,4096.697962,1236.786327,3.312373263
VA,charlotte,2014,4096.611546,1236.786327,3.312303391
VA,charlotte,2015,4096.8912,1236.786327,3.312529505
VA,charlotte,2016,4105.213207,1236.786327,3.319258239
VA,charlotte,2017,4104.547312,1236.786327,3.318719832
VA,charlotte,2018,4042.381707,1236.786327,3.268456013
VA,charlotte,2019,4042.381707,1236.786327,3.268456013
VA,charlotte,2020,4052.804681,1236.786327,3.276883478
VA,charlotte,2021,4052.804681,1236.786327,3.276883478
VA,charlotte,2022,4052.804681,1236.786327,3.276883478
VA,charlotte,2023,4052.804681,1236.786327,3.276883478
VA,charlottesville,2011,369.8766521,26.57688576,13.91723076
VA,charlottesville,2012,368.4357276,26.57688576,13.86301356
VA,charlottesville,2013,368.3862193,26.57688576,13.86115072
VA,charlottesville,2014,368.9038234,26.57688576,13.88062645
VA,charlottesville,2015,368.8292153,26.57688576,13.87781919
VA,charlottesville,2016,369.2881055,26.57688576,13.89508571
VA,charlottesville,2017,367.0310176,26.57688576,13.81015898
VA,charlottesville,2018,364.5975208,26.57688576,13.71859457
VA,charlottesville,2019,364.5975208,26.57688576,13.71859457
VA,charlottesville,2020,365.7447564,26.57688576,13.76176124
VA,charlottesville,2021,365.7447564,26.57688576,13.76176124
VA,charlottesville,2022,365.7447564,26.57688576,13.76176124
VA,charlottesville,2023,365.7930331,26.57688576,13.76357773
VA,chesapeake,2011,3194.699785,908.752396,3.515478803
VA,chesapeake,2012,3193.731504,908.752396,3.514413297
VA,chesapeake,2013,3193.463936,908.752396,3.514118862
VA,chesapeake,2014,3197.188236,908.752396,3.518217118
VA,chesapeake,2015,3206.403691,908.752396,3.528357895
VA,chesapeake,2016,3218.147741,908.752396,3.541281163
VA,chesapeake,2017,3216.952706,908.752396,3.539966134
VA,chesapeake,2018,3195.378411,908.752396,3.51622557
VA,chesapeake,2019,3195.650375,908.752396,3.516524842
VA,chesapeake,2020,3231.2535,908.752396,3.555702868
VA,chesapeake,2021,3231.2535,908.752396,3.555702868
VA,chesapeake,2022,3231.105655,908.752396,3.555540177
VA,chesapeake,2023,3231.105655,908.752396,3.555540177
VA,chesterfield,2011,6371.262721,1131.795274,5.629342045
VA,chesterfield,2012,6365.276846,1131.795274,5.624053213
VA,chesterfield,2013,6360.963639,1131.795274,5.62024227
VA,chesterfield,2014,6359.004271,1131.795274,5.618511066
VA,chesterfield,2015,6363.257738,1131.795274,5.622269226
VA,chesterfield,2016,6418.670421,1131.795274,5.671229214
VA,chesterfield,2017,6413.986433,1131.795274,5.667090666
VA,chesterfield,2018,6233.545014,1131.795274,5.507661287
VA,chesterfield,2019,6280.98065,1131.795274,5.549573138
VA,chesterfield,2020,6309.763589,1131.795274,5.575004362
VA,chesterfield,2021,6309.763589,1131.795274,5.575004362
VA,chesterfield,2022,6310.541752,1131.795274,5.57569191
VA,chesterfield,2023,6312.446091,1131.795274,5.577374493
VA,clarke,2011,2110.130805,461.3447675,4.573869595
VA,clarke,2012,2113.998806,461.3447675,4.582253783
VA,clarke,2013,2112.964367,461.3447675,4.580011558
VA,clarke,2014,2115.178102,461.3447675,4.584809996
VA,clarke,2015,2113.284253,461.3447675,4.580704934
VA,clarke,2016,2114.971083,461.3447675,4.584361267
VA,clarke,2017,2114.457592,461.3447675,4.583248236
VA,clarke,2018,2097.320632,461.3447675,4.546102568
VA,clarke,2019,2092.507554,461.3447675,4.535669854
VA,clarke,2020,2071.376183,461.3447675,4.489865993
VA,clarke,2021,2071.516314,461.3447675,4.490169737
VA,clarke,2022,2071.516315,461.3447675,4.49016974
VA,clarke,2023,2071.487066,461.3447675,4.49010634
VA,colonial heights,2011,242.798151,20.17708816,12.03335928
VA,colonial heights,2012,242.6898593,20.17708816,12.02799222
VA,colonial heights,2013,242.6898593,20.17708816,12.02799222
VA,colonial heights,2014,242.7554912,20.17708816,12.03124501
VA,colonial heights,2015,242.6447753,20.17708816,12.0257578
VA,colonial heights,2016,242.6487216,20.17708816,12.02595339
VA,colonial heights,2017,242.5615303,20.17708816,12.02163208
VA,colonial heights,2018,237.6977222,20.17708816,11.78057609
VA,colonial heights,2019,237.6977222,20.17708816,11.78057609
VA,colonial heights,2020,237.6599331,20.17708816,11.77870321
VA,colonial heights,2021,237.6599331,20.17708816,11.77870321
VA,colonial heights,2022,237.6599331,20.17708816,11.77870321
VA,colonial heights,2023,237.6599331,20.17708816,11.77870321
VA,covington,2011,147.760207,14.70989923,10.04495033
VA,covington,2012,150.204756,14.70989923,10.21113426
VA,covington,2013,150.2047567,14.70989923,10.21113431
VA,covington,2014,149.7679811,14.70989923,10.18144168
VA,covington,2015,149.76794,14.70989923,10.18143889
VA,covington,2016,149.8474305,14.70989923,10.18684276
VA,covington,2017,149.8474305,14.70989923,10.18684276
VA,covington,2018,149.9103011,14.70989923,10.1911168
VA,covington,2019,149.9103011,14.70989923,10.1911168
VA,covington,2020,149.9103011,14.70989923,10.1911168
VA,covington,2021,149.9103011,14.70989923,10.1911168
VA,covington,2022,149.9103011,14.70989923,10.1911168
VA,covington,2023,149.9103011,14.70989923,10.1911168
VA,craig,2011,1631.150808,852.4574342,1.913468922
VA,craig,2012,1728.641096,852.4574342,2.027832741
VA,craig,2013,1759.748649,852.4574342,2.064324362
VA,craig,2014,1767.368443,852.4574342,2.073262982
VA,craig,2015,1767.369267,852.4574342,2.07326395
VA,craig,2016,1767.369267,852.4574342,2.07326395
VA,craig,2017,1761.54746,852.4574342,2.066434509
VA,craig,2018,1742.115383,852.4574342,2.043639146
VA,craig,2019,1742.014574,852.4574342,2.04352089
VA,craig,2020,1727.986343,852.4574342,2.027064665
VA,craig,2021,1727.986343,852.4574342,2.027064665
